|autores|titulo|ano
1136|SANTHIAGO, MURILO&Emilia Katarzyna Witkowska Nery&SANTOS, GLAUCO P&KUBOTA, LAURO T|paper base device application|2014.0
1140|Rodrigo Silva&Marcos André Gonçalves&Adriano Veloso|stage learn method learn rank|2014.0
1145|Kele Teixeira Belloze&Rubem Figueiredo Sadok Menna-Barreto&Jonas Perales&Floriano P Silva-Jr|analysis chemotherapy potential drug target new piece old puzzle|2014.0
1146|COLMAN-MEIXNER, CARLOS&DIKBIYIK, FERHAT&HABIB, M. FARHAN&Massimo Tornatore&CHUAH, CHEN-NEE&MUKHERJEE, BISWANATH|disaster cloud network map|2014.0
1152|Chau Sen Shia&Ivanir Costa|network proposal virtualization cloud compute|2014.0
1158|Anderson Nunes Paiva Morais&CAVALLI, ANA|distribute collaborative intrusion detection architecture wireless mesh network|2014.0
1159|MACHADO, THAIS CRISTINA SAMPAIO&Plácido Rogério Pinheiro&Isabelle Tamanini|project management aid decision analysis approach case study selection scrum practice|2014.0
1160|Auzuir Ripardo de Alexandria&Paulo César Cortez&Jéssyca Almeida Bessa&John Hebert da Silva Felix&José Sebastião de Abreu&Victor Hugo Costa de Albuquerque|contour model application segmentation ventricle image|2014.0
1162|DE OLIVEIRA, ROMULO SILVA&Andreu Carminati&Renan Augusto Starke|use adversary simulator evaluate schedule task set multiprocessor|2014.0
1165|Alexandre Souza&João Ladislau Barbará Lopes&DENIS MOURA JUNIOR&Rodrigo Santos de Souza&Ana Marilza Pernas&Yamin, Adenauer&Claudio Fernando Resin Geyer|situation approach assess goal hospital environment|2014.0
1166|Danielo Gonçalves Gomes&CALHEIROS, RODRIGO N.&TOLOSANA-CALASANZ, RAFAEL|introduction issue grid cloud compute advance new research trend|2014.0
1167|Thiago Christiano Silva&Liang Zhao|level pattern base classification tourist walk network|2014.0
1169|Anderson A. Ferreira&Marcos André Gonçalves&Alberto Henrique Frade Laender|disambiguate author name use minimum bibliographic information|2014.0
1170|Guilherme Dias da Fonseca&Celina Miraglia Herrera de Figueiredo&Vinícius Gusmão Pereira de Sá&Machado, Raphael C.S.|approximation dominate set unit disk graph|2014.0
1172|LUCAS GAÍVA E SILVA&ALICE MAMEDE COSTA MARQUES BORGES&ELIANA MONTEFORTE CASSARO VILLALOBOS&MARIA DO CARMO CUSTODIO SOUZA HUNOL LARA&ELENICE MARIA SIQUETIN CUNHA&Anderson Castro Soares de Oliveira&ÍSIS ASSIS BRAGA&DANIEL MOURA DE AGUIAR|prevalence antibody influenza virus non vaccinate equine|2014.0
1175|Ciro X. Maretto&Monalessa Perini Barcellos|level base approach define software measurement architecture|2014.0
1179|Leandro Luiz de Almeida&PAIVA, MARIA STELA V. DE&Francisco Assis da Silva&ARTERO, ALMIR OLIVETTE|resolution image create sequence image application character recognition|2014.0
1180|Péricles B. C. de Miranda&Ricardo Prudêncio&Carlos M. Soares&André Carlos Ponce de Leon Ferreira de Carvalho|meta learn architecture objective optimization parameter|2014.0
1181|Victor George Celinski&Fábio Vinicius de Freitas Damiati&Lucas Fernandes de Camargo|evaluation use platform electrical sensor read correlation soil property|2014.0
1183|FERNANDES, LEANDRO C.&HATA, ALBERTO&PIGATTO, DANIEL&BRANCO, KALINKA CASTELO&GRASSI, VALDIR&Fernando Santos Osório&Wolf, Denis F.&Jefferson Rodrigo de Souza&PESSIN, GUSTAVO&Shinzato, Patrick Y.&SALES, DANIEL&MENDES, CAIO&PRADO, MARCOS&KLASER, RAFAEL&MAGALHÃES, ANDRÉ CHAVES|intelligent robotic car architectural design application|2014.0
1184|WANG, XIUMEI&SHANG, WEIPING&LIN, YIXUN&Marcelo Henriques de Carvalho|characterization pm compact claw cubic graph|2014.0
1185|Bruno Lorenço Lopes&Tiago Trojahn&Rudinei Goularte|video scene detection bag feature|2014.0
1186|Brito, Darlan N.&Flávio Luis Cardeal Pádua&PEREIRA, GUILHERME A. S.|synchronization sensor network use image sequence analysis|2014.0
1187|Leonardo Lamas&Junior Barrera&Guilherme Otranto&Carlos Ugrinowitsch|invasion team sport strategy match model|2014.0
1188|Bruno Astuto Arouche Nunes&VENSTRA, KERRY&BALENTHIN, WILLIAM&LUKIN, STEPHANIE&OBRACZKA, KATIA|machine learn framework trip time estimation|2014.0
1189|Rodrigo da Silva Moreira&Nelson Francisco Favilla Ebecken&Alexandre Soares Alves&Frédéric Livernet&Aline Campillo-Navetti|survey video detection track maritime vessel|2014.0
1192|Luis Carlos Erpen de Bona&DUARTE, E. P.&FONSECA, K. V. O.|distribute algorithm maintain network overlie|2014.0
1194|Adriano Olímpio Tonelli&Paulo Henrique de Souza Bermejo&André Luiz Zambalde|use strategic plan information technology organization|2014.0
1196|Mônica Sakuray Pais&PERETTA, IGOR S&YAMANAKA, KEIJI&PINTO, EDMILSON R|design analysis apply performance algorithm|2014.0
1199|SALAZAR, DOMINGOS S. P.&Paulo Jorge Leitao Adeodato&Adrian Lucena Arnaud|continuous dynamical combination short long term forecast time series|2014.0
1201|Marcos William da Silva Oliveira&Dalcimar Casanova&João Batista Florindo&Odemir Martinez Bruno|enhance descriptor image combine interior dilation|2014.0
1206|de Mattos Neto, Paulo S.G.&Madeiro, Francisco&Tiago Alessandro Espinola Ferreira&Cavalcanti, George D.C.|system air quality forecast use phase adjustment|2014.0
1207|Marcirio Silveira Chaves&Giuliana Veronese|proposal manage lesson learn project web technology promote innovation|2014.0
1208|Gao, Zhicheng&Martinez, Conrado&Daniel Panario&Richmond, Bruce|size integer partition|2014.0
1209|Mitre Costa Dourado&Luerbio Faria&PIZAÑA, MIGUEL A.&Rautenbach, Dieter&Szwarcfiter, Jayme L.|alliance alliance|2014.0
1211|SILVA, BRUNO DE ABREU&Alexandre Cláudio Botazzo Delbem&CUMINATO, LUCAS A.&BONATO, VANDERLEI&DINIZ, PEDRO C.|application orient cache memory configuration energy efficiency core|2014.0
1213|FERREIRA, MARCELO R.P.&Francisco de Assis Tenorio de Carvalho|kernel base method feature space weight|2014.0
1215|Euclides N. Arcoverde Neto&Rafael M. Duarte&Rafael M. Barreto&João Paulo Magalhães&Carlos Alberto Carneiro Marinho Bastos&Tsang Ing Ren&George Darmiton da Cunha Cavalcanti|enhance time head pose estimation system device|2014.0
1216|OLIVEIRA, WELINGTON DE&Claudia Alejandra Sagastizabal|bundle method century eye view|2014.0
1218|Fernanda Vieira Dias Couto&FARIA, LUERBIO&Klein, Sulamita|k strongly k graph sandwich problem|2014.0
1222|Joao Quadros&Daniel Cardoso Moraes de Oliveira&Ambrozio Queiroz&Eduardo Ogasawara&Carlos Schocair|base reference model blend learn|2014.0
1223|Rafael Bonin&Ricardo Marcondes Marcacini&Solange Oliveira Rezende|instance selection text stream|2014.0
1224|Rafael Vasconcelos&Markus Endler&Berto Gomes&Francisco Silva e Silva|design evaluation autonomous load balance system mobile datum stream process base datum publish subscribe approach|2014.0
1225|Edson Moreno&WEBBER, THAIS&César Augusto Missio Marcon&Fernando Gehm Moraes&Ney Laert Vilar Calazans|monitor network chip path adaptation mechanism|2014.0
1227|Valderi Reis Quietinho Leithardt&David Nunes&Anubis Graciela de Moraes Rossetto&Carlos Oberdan Rolim&Geyer, C.F.R.&Jorge Miguel Sá Silva|privacy management solution environment use|2014.0
1229|Leonardo Bertholdo&Celmar Guimarães da Silva&Gisela de Aragão Umbuzeiro&Luiz Camolesi Júnior|datum mine technique water classification application water resource management|2014.0
1230|JUNKES-CUNHA, MAÍRA&CARDOZO, GLAUCO&BOOS, CHRISTINE F&Fernando Mendes de Azevedo|implementation expert system support evaluation stand sit activity|2014.0
1231|Aloísio Carlos de Pina&ALBRECHT, CARL HORST&DE LIMA, BEATRIZ SOUZA LEITE PIRES&JACOB, BRENO PINHEIRO|wavelet network meta model analysis structure|2014.0
1233|Eduardo Martins Guerra&Ademar Aguiar|support refactor application adaptive object model|2014.0
1234|Tiago Cinto&Harlei Miguel de Arruda Leite&Cecilia Sosa Arias Peixoto&Dalton Soares Arantes|virtual learn environment proposal author visualization educational content|2014.0
1239|GÓES, RAFAEL CESAR DE OLIVEIRA&Jaime Tupiassú Pinho de Castro&Luiz Fernando Campos Ramos Martha|effect notch crack tip|2014.0
1245|POLLETTINI, JULIANA TAROSSI&José Augusto Baranauskas&RUIZ, EVANDRO SERON&PIMENTEL, MARIA GRAÇA&MACEDO, ALESSANDRA ALANIZ|surveillance prevention disease information association|2014.0
1248|DE ARRUDA, GUILHERME FERRAZ&Barbieri, André Luiz&RODRÍGUEZ, PABLO MARTÍN&Rodrigues, Francisco A.&MORENO, YAMIR&Luciano da Fontoura Costa|role centrality identification spreader network|2014.0
1249|MARUCCI, EVANDRO A.&MACHADO, JOSÉ M.&ZAFALON, GERALDO F. D.&MOMENTE, JULIO C.&NEVES, LEANDRO A.&VALÊNCIO, CARLO R.&PINTO, ALEX R.&Adriano Mauro Cansian&DE SOUZA, ROGERIA C. G.&SHIYOU, YANG|efficient parallel algorithm multiple sequence similarity calculation use low complexity method|2014.0
1251|RAJAO, R.&Britaldo Silveira Soares Filho&Camilla Marcolino&Richard van der Hoff&Marcelo Costa|panacea critical assessment instrument deforestation control|2014.0
1252|Alexsandra Oliveira Andrade&Roque Mendes Trindade&Deise Santana Maia&Regivan Hugo Nunes Santiago&Ana Maria Guimarães Guerreiro|r implication application morphology|2014.0
1255|PORTELA, NARA M.&Cavalcanti, George D.C.&Tsang Ing Ren|semi cluster brain image segmentation|2014.0
1257|Eduardo Maciel da Cunha Mattos&Marcelo Vieira&Eber Assis Schmitz&Antonio Juarez Sylvio Menezes de Alencar|apply game theory incremental fund method software project|2014.0
1258|Pedro Paulo Balbi de Oliveira&Mauricio Verardo|represent family cellular automaton rule|2014.0
1259|Fabio Gomes de Andrade&SOUZA BAPTISTA, CLÁUDIO&DAVIS, CLODOVEU AUGUSTO|improve information retrieval datum infrastructure|2014.0
1264|Leyza B. Dorini&Neucimar Jerônimo Leite|scale space toggle operator image transformation|2014.0
1265|Daniel Panario&SAHIN, MURAT&Wang, Qiang&WEBB, WILLIAM|recurrence|2014.0
1266|Maria Camila Nardini Barioni&Humberto Luís Razente&Alessandra M. R. Marcelino&Traina, A.J.M.&Caetano Traina Junior|issue partition method overview|2014.0
1267|Filippo Lanubile&Rafael Prikladnicki&Erran Carmel&VAN SOLINGEN, RINI|resolve challenge time distance|2014.0
1270|Arthur Maria do Valle Neto&Eduardo Portela&EDUARDO ROCHA LOURES|process mine extension scampi|2014.0
1272|OLIVEIRA-LIMA, JOSÉ A.&DELGADO-GOMES, VASCO&MARTINS, JOÃO F.&Celson Pantoja Lima|standard base service orient infrastructure integrate build distribute generation grid|2014.0
1273|Flávio Rodrigo de Miranda Alves&Sérgio Gomes Júnior&Albino A. Aveleda&Carmen Lucia Tancredo Borges&Glauco Nery Taranto&Djalma Mosqueira Falcão&Tatiana Mariano Lessa Assis&Ricardo Mota Henriques&João Alberto Passos Filho|dynamic security assessment large power system online offline application|2014.0
1274|DE PAULA, M.B.&JUNG, C.R.&Luiz Gonzaga da Silveira Junior|fly extrinsic camera calibration camera|2014.0
1281|Laudson Silva de Souza&Gibeon Soares de Aquino Junior|effort size measurement mobile application development|2014.0
1282|Leopoldo Rideki Yoshioka&Claudio Luiz Marte&Mauricio Micoski&Renato D. Costa&Caio Fernando Fontana&Cledson Akio Sakurai&Jose Roberto Cardoso|bus corridor operational improvement intelligent transportation system base autonomous guidance precision dock|2014.0
1284|ROSA, D. A.&Dors, O. L.&Krabbe, A. C.&HAGELE, G. F.&CARDACI, M. V.&Miriani Griselda Pastoriza&Irapuan Rodrigues de Oliveira Filho&CLAUDIA WINGE|interaction effect galaxy pair ii oxygen abundance gradient|2014.0
1287|PESSIN, GUSTAVO&Jefferson Rodrigo de Souza&Fernando Santos Osório&FAIÇAL, BRUNO S.&Ueyama, Jó&Vargas, Patrícia&WOLF, DENIS|investigation evolution controller vehicle navigation|2014.0
1296|Roberto Alexandre Dias&EMANOEL DE SOUZA, TIAGO&NOLL, VALDIR|experimental analysis rt patch datum acquisition apply power sector|2014.0
1297|André Moacir Lage Miranda&LIMA, FABIO DE O.&ROCHA, HELDER R. DE O.&VIJAYKUMAR, NADAMUDI&FRANCÊS, CARLOS R. L.&SEGATTO, MARCELO E. V.&COSTA, JOÃO C. W. A.|wavelength assignment use computation reduce cross phase modulation|2014.0
1299|Katia Fabiola Canepa Vega&Hugo Fuks|beauty technology body surface compute|2014.0
1300|Taciano D. Perez&Cesar Augusto Fonticielha De Rose&Ney Calazans|system level impact memory use search engine|2014.0
1302|Rigel Procópio Fernandes&Antonio Juarez Sylvio Menezes de Alencar&Eber Assis Schmitz&Alexandre Luis Correa|investment public sector project portfolio approach|2014.0
1304|Rommel Novaes Carvalho&Santos, Laécio L.&Ladeira, Marcelo&Henrique Aparecido da Rocha&Gilson Libório Mendes|ump st plug document maintain evolve probabilistic ontology use framework|2014.0
1311|PINHEIRO, ALAN P.&DAJER, MARIA EUGÊNIA&Hachiya, Adriana&Arlindo Neto Montagnoli&Tsuji, Domingos|graphical evaluation vocal fold vibratory pattern speed|2014.0
1312|BEDREGAL, BENJAMIN&Regivan Hugo Nunes Santiago&BUSTINCE, HUMBERTO&PATERNAIN, DANIEL&REISER, RENATA|hesitant fuzzy negation|2014.0
1313|DE LIMA, TIAGO P. F.&DA SILVA, ADENILTON J.&Teresa Bernarda Ludermir&DE OLIVEIRA, WILSON R.|methodology construction classifier system base combination selection fusion|2014.0
1316|Andre Felipe Henriques Librantz&Sidnei Alves de Araújo&Wonder Alexandre Luz Alves&Peterson Adriano Belan&Rafael Agnelli Mesquita&Antonio Henrique Pinto Selvatici|intelligence base system improve inspection plastic surface|2014.0
1320|Victor Lira&Eduardo Tavares&Stenio Flávio de Lacerda Fernandes&Paulo Romero Martins Maciel|network map|2014.0
1321|de Abreu, A.J.&Fagundes, P.R.&Bolzan, M.J.A.&M. Gende&Brunini, C.&R. de Jesus&Valdir Gil Pillat&ABALDE, J.R.&Lima, W.L.C.|travel wave disturbance role generation spread f phase fluctuation activity comparison activity|2014.0
1325|Itamar Iliuk&BRASIL, REYOLANDO MANOEL LOPES REBELLO DA F&BALTHAZAR, JOSÉ MANOEL&TUSSET, ANGELO MARCELO&PICCIRILLO, VINICIUS&PIQUEIRA, JOSÉ ROBERTO CASTILHO|potential application energy harvest energy exchange frame fem analysis|2014.0
1326|BRITO, T.G.&Anderson Paulo de Paiva&João Roberto Ferreira&José Henrique de Freitas Gomes&Pedro Paulo Balestrassi|normal boundary intersection approach robust optimization surface roughness end mill process combine array|2014.0
1327|VU, DUONG&SZÖKE, SZÁNISZLÓ&WIWIE, CHRISTIAN&Jan Baumbach&CARDINALI, GIANLUIGI&RÖTTGER, RICHARD&ROBERT, VINCENT|biodiversity datum annotation level cluster|2014.0
1329|Vicente Peruffo Minotto&Cláudio Rosito Jung&Bowon Lee|simultaneous speaker voice activity detection localization use mid fusion hmm|2014.0
1330|A. O. Gomes&R. F. Brito&Henrique Márcio Pereira Rosa&Júlio Cesar Costa Campos&Álvaro Messias Bigonha Tibiriçá&Pedro Casanova Treto|experimental analysis airfoil|2014.0
1333|Pedro Petrovitch Caetano Maia&Thais Vasconcelos Batista&Everton Ranielly de Sousa Cavalcante&Augusto Baffa&Flavia Coimbra Delicato&Paulo de Figueiredo Pires&Albert Zomaya|web platform interconnect body sensor improve health care|2014.0
1334|Alexandre José Henrique de Oliveira Luna&Philippe Kruchten&Marcello L. G. do E. Pedrosa&Humberto Rocha de Almeida Neto&Hermano Perrelli de Moura|state art agile governance systematic review|2014.0
1335|DE CARVALHO JÚNIOR, OSMAR&MACIEL, LUZ&DE CARVALHO, ANA&GUIMARÃES, RENATO&SILVA, CRISTIANO&GOMES, ROBERTO&Nilton Correia da Silva|probability density component analysis new approach treatment classification image|2014.0
1336|MENDES, JOICE B.&Alexandre Carlos Brandao Ramos&FELIX MORA-CAMINO, FELIX X|low cost helicopter train simulator software case study military police|2014.0
1340|Michele A. Brandão&Mirella M. Moro&Jussara M Almeida|evaluation academic collaboration recommendation use factorial design|2014.0
1342|PEDRONETTE, DANIEL CARLOS GUIMARÃES&PENATTI, OTÁVIO A.B.&Ricardo da Silva Torres|manifold learn use graph image rank rank aggregation task|2014.0
1343|Joao Gari da Silva Fonseca Junior&Oozeki Takashi&Hideaki Ohtake&Ken-ichi Shimose&Takashima Takumi&Ogimoto Kazuhiko|forecast smooth effect power generation japan approach component analysis|2014.0
1344|MELLO, MARCO AURELIO RIBEIRO&Francisco Aparecido Rodrigues&Luciano da Fontoura Costa&KISSLING, W. DANIEL&'EKERCIO'LU, ÇA'AN H.&MARQUITTI, FLAVIA MARIA DARCIE&KALKO, ELISABETH KLARA VIKTORIA|specie seed dispersal network mainly determine specialization|2014.0
1346|Francisco Guarniero&Alvaro Machado Dias&Luiz Ernesto de Almeida Troncon&Pedro Gomes de Alvarenga&Pedro Gomes Penteado Rosa&Geraldo Busatto Filho|acquisition retention knowledge psychiatry|2014.0
1351|Jing Liao&Rodolfo Schulz de Lima&Diego Fernandes Nehab&Hugues Hoppe&Pedro V. Sander|semi automate video morph|2014.0
1353|George Luiz Medeiros Teodoro&Pan, Tony&Kurc, Tahsin&KONG, JUN&COOPER, LEE&KLASKY, SCOTT&Saltz, Joel|region datum representation management throughput image analysis|2014.0
1355|Anderson A. Ferreira&Adriano Veloso&Alberto H F Laender&Marcos André Gonçalves|self train author disambiguation information scenario|2014.0
1357|HERRERA-VIEDMA, ENRIQUE&CABRERIZO, FRANCISCO JAVIER&KACPRZYK, JANUSZ&Witold Pedrycz|review consensus model environment|2014.0
1358|Caio Fernando Fontana&Fabio Del Papa&CLAUDIO LUIS MARTE&Leopoldo Rideki Yoshioka&Cledson Akio Sakurai|intelligent transportation system seaport terminal management system|2014.0
1361|Lucas de Souza Batista&Min Li&Felipe Campelo&Guimarães, Frederico G.&David A. Lowther&Ramírez, Jaime A.|ant colony optimization design magnet machine|2014.0
1363|Marcelo Rudek&Osiris Canciglieri Júnior&GREBOGE, THIAGO&Anderson Luis Szejka|algorithm base method support prosthesis model skull repair|2014.0
1364|Paulo Roberto Jansen dos reis&Daniel Lima Gomes Júnior&Antonio Sergio de Araujo&Geraldo Braz Júnior&Aristófanes Corrêa Silva&Anselmo Cardoso de Paiva|visualization power system base panoramic augment environment|2014.0
1366|Tamara Angélica Baldo&Maristela Oliveira dos Santos&Bernardo Almada Lobo&Reinaldo Morabito|optimization approach lot size schedule problem brewery industry|2014.0
1367|Elloá Barreto Guedes da Costa&Francisco Marcos de Assis|unconditionally secure quantum communication free subspace|2014.0
1368|LORENZ, WAGNER GADÊA&BRASIL, MIGUEL BAUERMANN&Lisandra Manzoni Fontoura&VAZ PEREIRA, GUILHERME|activity base software process line tailor|2014.0
1373|André Britto de Carvalho&Pozo, Aurora|use reference point update archive algorithm optimization|2014.0
1375|Yanik Ngoko&Christophe Cérin&Alfredo Goldman vel Lejbman|graph reduction prediction cloud service composition|2014.0
1377|Julio Daniel Machado Silva&MARCHESIN, DAN|solution state system conservation law|2014.0
1378|Priscyla Waleska Simões&PASQUALI MORETTI, GUSTAVO&MANENTI, SANDRA APARECIDA&VENSON, RAMON&BISOGNIN CERETTA, LUCIANE&Eros Comunello&BONISSONI IZUMI, NARJARA&SPÍNDOLA CASAGRANDE, RAMON&DENIPOTTI VERONEZI, CARLOS&Cristian Cechinel&SNOEYER, MARIA LÚCIA&LUMMERTZ DA ROCHA, EDROLADO&MARTINS, PAULO JOÃO&CASAGRANDE, ROGÉRIO ANTONIO|classification image acquire use artificial neural network|2014.0
1383|Karla T L Figueiredo&Marley M B R Vellasco&MArco Aurelio C Pacheco&Flavio Joaquim de Souza|hierarchical fuzzy model base reinforcement learn autonomous agent|2014.0
1384|Rommel Melgaço Barbosa&NACANO, LETÍCIA RAMOS&FREITAS, RODOLFO&BATISTA, BRUNO LEMOS&BARBOSA, FERNANDO|use decision tree naive algorithm trace element pattern control authenticity free range pasture hen egg|2014.0
1392|DANTAS, J. L.&DA CRUZ, J. J.&Ettore Apolonio de Barros|study vehicle wave disturbance rejection dive plane|2014.0
1396|Rodrigo Barros&Pablo A. Jaskowiak&Ricardo Cerri&André Carlos Ponce de Leon Ferreira de Carvalho|framework induction decision tree|2014.0
1404|Fernando Augusto Teixeira&E SILVA, VINICIUS F.&LEONI, JESSE L.&Daniel Fernandes Macedo&NOGUEIRA, JOSÉ M.S.|network use standard analysis|2014.0
1405|Lesandro Ponciano dos Santos&Francisco Brasileiro|find volunteer engagement profile human computation citizen science project|2014.0
1406|Thiago M. Nunes&André Luis Vasconcelos Coelho&Clodoaldo Aparecido de Moraes Lima&João P. Papa&Victor Hugo C. de Albuquerque|signal classification epilepsy diagnosis path forest assessment|2014.0
1407|Eliza Gomes&Mario Antonio Ribeiro Dantas|resource reservation approach opportunistic compute environment|2014.0
1409|João Ladislau Barbará Lopes&Rodrigo Santos de Souza&Ana Marilza Pernas&Cristiano André da Costa&Jorge Luis Vitoria Barbosa&Adenauer Correa Yamin&Claudio Fernando Resin Geyer|architecture dynamic adaptation compute|2014.0
1410|Fernanda Sayuri Yamasaki&NETO, LAURO PAULO SILVA&ROSSI, JOSE OSVALDO&BARROSO, JOAQUIM J.|generation use nonlinear transmission line|2014.0
1411|Samuel Vieira Boff&SORO, ANTONELLA&PAXTON, ROBERT J.&ALVES-DOS-SANTOS, ISABEL|island isolation reduce diversity connectivity significantly elevate production orchid bee|2014.0
1412|ANDRADE, LEONARDO A.&ZINGARELLI, MATHEUS R. U.&SILVA, RODOLFO R.&Rudinei Goularte|approach compression stereoscopic video|2014.0
1413|Witold Pedrycz&AL-HMOUZ, RAMI&MORFEQ, ALI&BALAMASH, ABDULLAH SAEED|build decision support system|2014.0
1414|MARTINELLI, RAFAEL&PECIN, DIEGO&Marcus Vinicius Soledade Poggi de Aragao|efficient elementary non elementary route price|2014.0
1416|Farley Simon Mendes Nobre&Walker, David S.&Michael Brown|ability base view action software corporation study|2014.0
1418|Elisandra Lurdes Kern&COBUCI, JAIME ARAUJO&Claudio Napolis Costa&José Braccini Neto&Gabriel Soares Campos&CONCEPTA MARGARET MCMANUS|parameter longevity measure cattle use linear threshold model|2014.0
1419|SONTER, L. J.&BARRETT, D. J.&Britaldo Silveira Soares Filho|offset impact mine achieve net loss native vegetation|2014.0
1420|Marcelo Archanjo Jose&Roseli de Deus Lopes|human computer interface control lip|2014.0
1423|Marcio Mendonça&Esdras Salgado da Silva&Karina Assolari Takano&Mauricio Iwama Takano&Lúcia Valéria Ramos de Arruda|hierarchic fuzzy approach apply development autonomous architecture mobile agent|2014.0
1424|Bruno José Torres Fernandes&CAVALCANTI, GEORGE D. C.&REN, TSANG I.|constructive neural network facial recognition|2014.0
1425|VIEIRA, FÁBIO HENRIQUE ANTUNES&Carlos Affonso&ALVES, MANOEL CLÉBER DE SAMPAIO|application fuzzy inference system wood identification|2014.0
1426|Oscar Maurício Caicedo Rendon&Carlos Raniery Paula dos Santos&Arthur Selle Jacobs&Lisandro Zambenedetti Granville|monitor virtual node use mashup|2014.0
1429|Gelson Heindrickson&Carlos Denner dos Santos Júnior|information technology governance public organization perceive relate classical mechanism|2014.0
1430|NISHIMURA, RENATA Y.&barbieiri, patricia&de castro, gabriela s.f.&JORDÃO, ALCEU A.&Gleici da Silva Castro Perdoná&SARTORELLI, DANIELA S.|dietary fatty acid intake pregnancy affect composition breast milk|2014.0
1432|ZERKOUK, MERIEM&Paulo Armando Cavalcante Aguilar&MHAMED, ABDALLAH&Boudy, Jerome&MESSABIH, BELHADRI|behavior capability base access control model personalize assistance|2014.0
1436|GONÇALVES, PAULO M.&DE CARVALHO SANTOS, SILAS G.T.&Roberto Souto Maior de Barros&VIEIRA, DAVI C.L.|study concept drift detector|2014.0
1438|Ailton Sergio Bonifacio&André Luís Andrade Menolli&Fabiano Silva|ontology base semantic approach tune parameter improve application performance|2014.0
1442|Juan Carlos Vidal Aguiar&LAMA, MANUEL&OTERO-GARCÍA, ESTEFANÍA&BUGARÍN, ALBERTO|graph base annotation enrich content link datum|2014.0
1443|Danielle Durski Figueiredo&Luzia Vidal de Souza&Luiz Fernando Nunes|propose hybrid algorithm facility location problem|2014.0
1444|YUSOFF, ABD. RASHID BIN MOHD&LEE, SEUNG JOO&Fábio Kurt Schneider&DA SILVA, WILSON JOSE&JANG, JIN|performance semitransparent tandem solar cell conversion efficiency solution process mesh laminate electrode|2014.0
1447|Adriana Cristina Cherri&Andrea Carla Gonçalves Vianna&Marcos Nereu Arenales&Horacio Hideki Yanasse&Kelly Cristina Poldi&Kelly Cristina Poldi|cut stock problem leftover survey|2014.0
1450|DE MENEZES, LUCIANA CAVALCANTE&BAPTISTA, CLÁUDIO DE SOUZA&FALCÃO, ANA GABRIELLE RAMOS&DE OLIVEIRA, MAXWELL GUIMARÃES&Leandro Balby Marinho|platform build geographically semantically content site|2014.0
1453|Allan Rodrigo Leite&ENEMBRECK, FABRÍCIO&BARTHÈS, JEAN-PAUL A.|distribute constraint optimization problem review perspective|2014.0
1456|Magali Rezende Gouvêa Meireles&Beatriz Valadares Cendo&#769;n&Paulo Eduardo Maciel de Almeida|knowledge organization domain analytic method use artificial neural network|2014.0
1457|BACKES, ANDRÉ RICARDO&Dalcimar Casanova&Odemir Martinez Bruno|contour polygonal approximation use short path network|2014.0
1458|Alessandro Luiz Stamatto Ferreira&Juvane Nunes Marciano&Leonardo Cunha de Miranda&Erica Esteves Cunha de Miranda|understand propose design rationale digital game base brain computer interface result battleship study|2014.0
1459|Kleber Jacques Ferreira de Souza&Arnaldo de Albuquerque Araújo&Zenilton Kleber Gonçalves do Patrocínio Júnior&Silvio Jamil Ferzoli Guimarães|graph base video segmentation base dissimilarity measure|2014.0
1460|CASSIOLI, ANDREA&BARDIAUX, BENJAMIN&BOUVIER, GUILLAUME&MUCHERINO, ANTONIO&Rafael Santos de Oliveira Alves&LIBERTI, LEO&NILGES, MICHAEL&Lavor, Carlile&MALLIAVIN, THÉRÈSE E|algorithm enumerate protein conformation verify set distance constraint|2014.0
1461|Leopoldo Rideki Yoshioka&MARCIO C. OLIVEIRA&CLAUDIO LUIS MARTE&Caio Fernando Fontana&Cledson Akio Sakurai&EDGAR T. YANO|framework design embed system base reuse approach|2014.0
1465|Fernanda de Fátima da Silva&Pedro Henrique de Cerqueira Luz&Liliane Maria Romualdo&Mário Antonio Marin&Alvaro Gómez Zúniga&Valdo Rodrigues Herling&Odemir Martinez Bruno|toll magnesium nutrition maize base image analysis leaf section|2014.0
1471|DE ALMEIDA REGO, JOILSON BATISTA&DE MEDEIROS MARTINS, ALLAN&Evandro de Barros Costa|system identification use network|2014.0
1472|Ricardo Carlini Sperandio&Zenilton Kleber Gonçalves do Patrocínio Júnior&Hugo Bastos de Paula&Silvio Jamil Ferzoli Guimarães|explore strategy minimize overlap node metric tree|2014.0
1474|Xinwei Zhu&Jan Recker&Guobin Zhu&Flávia Maria Santoro|explore location dependency process model|2014.0
1476|Daniel Valente de Macedo&RODRIGUES, MARIA ANDRÉIA F.&FURTADO, JOÃO J.V.P.&FURTADO, ELIZABETH S.&CHAGAS, DANIEL A.|use evaluate reality mobile datum visualization real estate classify ad|2014.0
1478|Silva, David A.&ALVES, GABRIELA I.&de Mattos Neto, Paulo S.G.&Tiago Alessandro Espinola Ferreira|measurement fitness function efficiency use datum envelopment analysis|2014.0
1480|Patrick Letouze Moreira&David Nadler Prata&Uelson R. Nascimento|combine internet base information consumer theory blogger contextual advertise|2014.0
1481|MEGAM NGOUONKADI, E B&FOTSIN, H B&Patrick Herve LOUODOP FOTSO|implement van pol oscillator couple oscillator synchronization application secure communication|2014.0
