|autores|titulo|ano|group
18|YOSIO EDEMIR SHIMABUKURO&Valdete Duarte,&Egidio Arai&Ramon Morais de Freitas&martini&Lima, Andre|monitoring land cover acre state sensing data|2010|18.0
19|Anderson, Liana O.&Malhi, Yadvinder&AragÃ£o, Luiz E. O. C.&Ladle, Richard&Egidio Arai&Barbier, Nicolas&Phillips, Oliver|sensing detection droughts forest canopies|2010|19.0
20|CAMARGOS, LASARO&SCHMIDT, RODRIGO&MADEIRA, EDMUNDO&Fernando Pedone|agreement groups agents|2010|20.0
21|M. Allani&B. Garbinato&Fernando Pedone|resource aware multimedia content delivery gambling approach|2010|21.0
22|Isabela Gasparini&Marcelo Soares Pimenta&Jose Palazzo Moreira de Oliveira&Avanilde Kemczinski|usability adaptive e learning environment lessons|2010|22.0
24|André Proto&Leandro Arabi Alexandre&Maira Lambort Batista&Isabela Liane de Oliveira&Adriano Mauro Cansian|statistical model applied network intrusion detection|2010|24.0
25|Bruno de Oliveira Silvestre&Silvana Rossetto&Noemi Rodriguez&Jean Pierre Briot|flexibility coordination event based loosely coupled distributed systems|2010|25.0
26|Destro-Filho, João-Batista&Carlos Alberto Estombelo Montesco&Murta-Junior, Luiz-Otavio&Martinoia, Sergio&Chiappalone, Michela&Moreira-Marques, Suelen&Neves, Amanda F.|quantitative estimation nonstationary behavior neural spontaneous activity|2010|26.0
27|Carlos Alberto Estombelo Montesco&Marcio Sturzbecher&Allan Kardec Duailibe Barros Filho&Draulio Barros de Araújo|detection auditory cortex activity component analysis|2010|27.0
28|Takaki, Mitsuo&Cavalcanti, Diego&Gheyi, Rohit&Juliano Manabu Iyoda&d Amorim, Marcelo&Prudêncio, Ricardo B. C.|randomized constraint solvers study|2010|28.0
29|P. C. S. Luizi&F. R. B. Cruz&Jeroen Antonius Maria van de Graaf|assessing quality pseudo random number generators|2010|29.0
30|Israel Tojal Da Silva&Vêncio, Ricardo ZN&Oliveira, Thiago YK&Molfetta, Greice A&Silva, Wilson A|probabilistic functional analysis system tool|2010|30.0
33|Correia, Anderson Pereira&Carlos Humberto Llanos&Rodrigo Willians de Carvalho&Alfaro, Sadek A.&Koike, Carla&Moreno, Edward David|control design approach controlling autonomous vehicle|2010|33.0
34|Daniel M Muñoz&Diego Felipe Sánchez&Carlos Humberto Llanos&Mauricio Ayala|tradeoff design floating point library arithmetic operators|2010|34.0
35|Carlos Humberto Llanos Quintero&Muñoz, Daniel M.&Llanos, Carlos H.&Motta, José M.|reconfigurable system approach direct kinematics robotic manipulator|2010|35.0
37|Hakikur Rahman&Isabel Ramos|open innovation closed boundaries networked paradigm|2010|37.0
39|Marcio Katsumi Oikawa&João Eduardo Ferreira&Emilio Fernando Merino&Carmen Fernandez-Becerra&Gerhard Wunderlich&Juan M. Villalobos&Pedro Paulo de Souza Bento da Silva&Junior Barrera&Alan M Durham&Hernando A. delPortillo|clinical field research oriented relational database study human malaria|2010|39.0
40|Pistori, Hemerson&Valguima Victoria Viana Aguiar Odakura&Oliveira Monteiro, João Bosco&Gonçalves, Wesley Nunes&Roel, Antonia Railda&de Andrade Silva, Jonathan&Machado, Bruno Brandoli|mice larvae tracking particle filter auto observation model|2010|40.0
41|Platt,G.M.;&Ivan N. Bastos&Roberto Pinheiro Domingos|use solve nonlinear algebraic systems application azeotrope calculation|2010|41.0
43|Eduardo Cunha de Almeida&Traon, Yves&Valduriez, Patrick&Sunyé, Gerson|testing peer peer systems|2010|43.0
44|Roderval Marcelino&Silva, Juarez Bento da&Alves, Gustavo Ribeiro&Shaeffer, Lírio|extended immersive learning environment hybrid remote virtual laboratory|2010|44.0
45|Flávia Linhalis&Mattos Fortes, Renata Pontin&Abreu Moreira, Dilvan|ontology based architecture perform mapping interlingua software components|2010|45.0
46|Freire, André P.&Flávia Linhalis&Bianchini, Sandro L.&Fortes, Renata P.M.&Pimentel, Maria da Graça C.|revealing students approach provide mediation e learning activities|2010|46.0
47|Flávia Linhalis Arantes&Claudia Roberta de Moraes&Maria da Graça Campos Pimentel|sensors alternative start lectures environments|2010|47.0
48|Ana Carolina Rios Coelho&Wagner Figueiredo Sacco&Nélio Henderson|metropolis algorithm combined local search method applied global optimization|2010|48.0
49|João Paulo Papa&Ivan Rizzo Guilherme&Aparecido Nilceu Marana&Giovani Chiachia&Kazuo Miura|fast petroleum drilling monitoring optimum path forest|2010|49.0
50|Leonardo Teixeira Passos&Ricardo Terra Nunes Bueno Villela&Marco Túlio de Oliveira Valente&Renato Diniz&Nabor das Chagas Mendonça|static architecture conformance checking illustrative overview|2010|50.0
51|João Carlos Giacomin&Luiz Henrique Andrade Correia&Tales Heimfarth&Geraldo Magela Pereira&Vinícius Fonseca e Silva&João Lucas Pereira Santana|radio channel model wireless sensor networks operating ism band|2010|51.0
52|Antônio Rafael Sant'ana&Luiz Henrique Andrade Correia&Tales Heimfarth&João Carlos Giacomin|hyperbolic tree tool network monitoring|2010|52.0
54|PINTO, A.&ALMEIDA, J. P.&PINTO, S.&PEREIRA, J.&Antônio Manuel Gouveia de Oliveira&DE CARVALHO, M.|home ventilation decreases healthcare controlled trial patients sclerosis|2010|54.0
55|SOUSA UVA, M.&MAGALHAES, M. P.&CAVACO, S.&Antônio Manuel Gouveia de Oliveira&MATIAS, F.&SILVA, C.&MESQUITA, A.&AGUIAR, P.&BAU, J.&PEDRO, A.|graft patency pump pump bypass surgery randomized study|2010|55.0
56|MACHADO, MARIANA VERDELHO&Antônio Manuel Gouveia de Oliveira&CORTEZ-PINTO, HELENA|steatosis patients virus hepatitis c virus analysis risk factors|2010|56.0
57|AFONSO, RICARDO A.&LAUTT, W. WAYNE&SCHAFER, JOSH&LEGARE, DALLAS J.&Antônio Manuel Gouveia de Oliveira&MACEDO, M. PAULA|fat diet results insulin resistance involves dysfunction|2010|57.0
58|Florian Heidenreich&Awais Rashid&Steffen Zschaler&Pablo Sanchez&João Santos&Mauricio Alférez&Joao A Araujo&Lidia Fuentes&Uira Kulesza&Ana Moreira|relating feature models models software product line study|2010|58.0
59|Anquetil, Nicolas&Uira Kulesza&Mitschke, Ralf&Moreira, Ana&Royer, Jean-Claude&Rummler, Andreas&Sousa, André|model driven traceability framework software product lines|2010|59.0
60|PEREIRA, F.R.S.&DAMASCENO, B.P.&Fernando Cendes&ALESSIO, A.&Sercheli, M.S.&PEDRO, T.&Bilevicius, E.&Jane Maryam Rondina&OZELO, H.&CASTELLANO, G.&COVOLAN, R.J.M.|connectivity lobe epilepsy evidence resting state|2010|60.0
61|MESQUITA, AR&BRITO, GC&LYRA Jr, DP&Blície Jennifer Balisa Rocha&AGUIAR, P. M.&de ALMEIDA NETO, A.C.|developing communication skills pharmacy review use simulated methods|2010|61.0
62|Lucia Specia&Raj, Dhwaj&Turchi, Marco|machine translation evaluation versus quality estimation|2010|62.0
63|Lucia Specia&Mark Stevenson&das Graças Volpe Nunes, Maria|assessing contribution knowledge sources word sense disambiguation|2010|63.0
64|Dadio Almudi Neto&Luiz Eduardo Galvão Martins|requirements specification template communication network based protocol automotive embedded systems|2010|64.0
66|Paula Nakamoto&Alexandre Cardoso&Edgard Afonso Lamounier Júnior&Elise Mendes&Eduardo Takahaschi&Gilberto Arantes Carrijo|learning environment cost teaching circuits|2010|66.0
67|Lopes, Luiz Fernando Braga&Dias Jr., José Barbosa&Damaceno, Eduardo Filgueiras&Alexandre Cardoso&Edgard Afonso Lamounier Júnior|framework developing environments|2010|67.0
68|Márcia Rosana Cerioli&Fabiano de Souza Oliveira&Jayme Luiz Szwarcfiter|representing graphs number lengths|2010|68.0
69|Shigueo Nomura&Manzan&Yamanaka|experimentation target vectors classifying degraded patterns|2010|69.0
70|Daniel Gouveia Costa&Fialho, Sergio Vianna|architecture support mobile real time multimedia communications|2010|70.0
71|Daniel Gouveia Costa&Guedes, Luiz Affonso|coverage problem video based wireless sensor networks survey|2010|71.0
72|Giovana R. Ferreira&Cláudia Karina Vasconcelos&Fabrício&Duarte, A. S.&Mariana M. Silva&PIRES, J. G.&Andrea Gomes Campos Bianchi&Bianchi, R. F.|cost device phototherapy neonatal jaundice|2010|72.0
74|Oliveira, Elisângela Fátima&Andrea Gomes Campos Bianchi&Martins-Filho, Luiz de Siqueira&Machado, Romuel Figueiredo|analysis based energy wavelet transform coefficients|2010|74.0
76|Alana Marques de Morais&Herbet Ferreira Rodrigues&Liliane dos Santos Machado&Ana Maria Gondim Valença|planning games adapting development|2010|76.0
77|Silveira, P.P.&C. Scorza&Jorge A. Quillfeldt&Aldo B. Lucion&Carla Dalmaz&André K. Portella&Simone Aparecida Celina das Neves Assis&Fabiane B. Nieto&Luisa Amália Diehl&Leonardo M. Crema&Willian Peres&Oliveira , J.M.&Costa G.|life experience alters responses food dopamine metabolism|2010|77.0
78|DE JESUS, ALYNE G.&KOCHHANN, RENATA&FORSTER, LETICIA&Simone Aparecida Celina das Neves Assis&CERVEIRA, MARIA OTILIA&GODINHO, CLAUDIA&CAMOZZATO, ANA LUIZA&CHAVES, MÁRCIA L.|clock drawing test comparison copy hand drawing|2010|78.0
80|Augusto Hasiak Santo&José Maria Pacheco de Souza&Celso Escobar Pinheiro&Souza, Deborah Colucci Cavalcante de&Emilia Inoue Sato|trends polymyositis related mortality state sao brazil cause death analysis|2010|80.0
81|João José Vasco Peixoto Furtado&Leonardo Ayres&Marcos Antônio de Oliveira&Vasconcelos, Eurico&Mairon de Araújo Belchior&Carlos Caminha&Johnatas D'orleans|intelligence law enforcement system|2010|81.0
82|Sandra Aparecida de Amo&Daniel Antônio Furtado&Arnaud Giacometti&Dominique Laurent|apriori based approach order temporal pattern mining|2010|82.0
83|Luiz Alfredo Braun Ferreira&Wagner M. Pereira&Luciano Pavan Rossi&Ivo I. Kerppers&Alderico Rodrigues de Paula Júnior&Claudia Santos Oliveira|analysis electromyographic activity ankle muscles surfaces eyes closed|2010|83.0
84|Hiep Han|type results hamilton cycles|2010|84.0
85|Alon, Noga&Coja-Oghlan, Amin&Hiep Han&Kang, Mihyun&Rödl, Vojtch&Schacht, Mathias|quasi randomness algorithmic regularity graphs general degree distributions|2010|85.0
86|Dantas, Jose Renato Villela&Pedro Porfirio Muniz Farias|navigation knowledge management environments|2010|86.0
87|Candiago, Rafael Henriques&Silva Saraiva, Sergio&Veralice Maria Gonçalves&Belmonte-de-Abreu, Paulo|shortage underutilization beds brazil data health reform|2010|87.0
88|Marilda Machado Spindola&Alexandre Balbinot&Carla Ten Caten&Maria Isabel Timm&Milton Antonio Zaro|study brain reaction stimuli students background knowledge|2010|88.0
89|Monica Ribeiro Porto Ferreira&Marcela Xavier Ribeiro&Caetano Traina Jr&Traina, Agma J.M.|adding knowledge extracted association rules similarity queries|2010|89.0
90|Marcelo Ris&Junior Barrera&D C Martins Jr|curve branch bound optimization algorithm u cost functions lattices applied feature selection problem|2010|90.0
92|FELIPE DOS SANTOS LOUREIRO&Pablo Oyarzún&João Paulo Lima Santos&Webe João Mansur|hybrid time domain method based numerical green s functions applied parabolic hyperbolic transfer problems|2010|92.0
94|Claudio Fabiano Motta Toledo&Márcio Silva Arantes&Renato Resende Ribeiro de Oliveira&Lucas de Oliveira&Franca, P. M.|genetic algorithm approach solve general lot sizing scheduling problem|2010|94.0
95|WILIAN SOARES LACERDA&Bruno de Almeida Silva&Claudio Fabiano Motta Toledo|synthesis digital circuits evolutionary computation|2010|95.0
96|Lins, Erb F.&Renato Nascimento Elias&Rochinha, Fernando A.&Alvaro Luiz Gayoso de Azeredo Coutinho|residual based simulation surface flows|2010|96.0
97|Luciano Rebouças de Oliveira&Urbano Nunes&Paulo Peixoto|exploration classifier ensemble synergism pedestrian detection|2010|97.0
98|Luciano Rebouças de Oliveira&Urbano Nunes&Paulo Peixoto&Silva, Marco&Moita, Fernando|fusion laser vision pedestrian detection|2010|98.0
99|Seraphim, Enzo&Thatyana de Faria Piola Seraphim&Moreira, Edmilson M.&Ricotta, Fábio C.M.&Traina Jr., Caetano|paged similarity queries|2010|99.0
100|Edimar Manica&Carina Friedrich Dorneles&Renata de Matos Galante|supporting temporal queries keyword search engines|2010|100.0
101|WILSON, EMMA&RUSTIGHI, EMILIANO&MACE, BRIAN R.&Philllip L Newland|force generated muscle responses stimuli|2010|101.0
102|VIDAL-GADEA, A. G.&JING, X. J.&SIMPSON, D.&DEWHIRST, O. P.&KONDOH, Y.&ALLEN, R.&Philllip L Newland|coding characteristics spiking local imposed limb movements locust|2010|102.0
103|Adriana Paese&Paglia, Adriano&Pinto, Luiz Paulo&Foster, Matthew N.&Fonseca, Mônica&Sposito, Rafael|scale sites conservation importance atlantic forest brazil|2010|103.0
104|Rafael Bernardo Teixeira&Dantas, Simone&de Figueiredo, Celina M.H.|dichotomy sandwich problems|2010|104.0
106|Lucas Mello Schnorr&Huard, Guillaume&Navaux, Philippe O.A.|visualization performance analysis applications|2010|106.0
107|Daniel Macêdo Batista&Luciano Jerez Chaves&Nelson Luis Saldanha da Fonseca&Artur Ziviani|performance analysis available bandwidth estimation tools grid networks|2010|107.0
108|Massimo Vecchio&Aline Carneiro Viana&Artur Ziviani&Roy Friedman|deep density based proactive data dissemination protocol wireless sensor networks uncontrolled sink mobility|2010|108.0
109|Rodrigo Machado&Reiko Heckel&Leila Ribeiro|modeling reasoning distributed systems aspect oriented graph grammars|2010|109.0
110|Marconi de Arruda Pereira&Clodoveu Augusto Davis Junior&Joao Antonio de Vasconcelos|programming algorithm classification rules discovery databases|2010|110.0
111|CALDEIRA, FILIPE&Edmundo Heitor da Silva Monteiro&SIMOES, PAULO|trust reputation management infrastructure protection|2010|111.0
112|Mariana de Azevedo Santos&Juliana Galvani Greghi&Paulo Henrique de Souza Bermejo|impact scrum software development case study swot analysis|2010|112.0
113|de Carvalho, André B.&Pozo, Aurora&Silvia Regina Vergilio|fault prediction model based particle swarm optimization|2010|113.0
114|Eduardo Oliveira Costa&Aurora R. T. Pozo&Silvia Regina Vergilio|genetic programming approach software reliability modeling|2010|114.0
115|Melo, Salvador A&Macchiavello, Bruno&Andrade, Marcelino M&Carvalho, João LA&Hervaldo Sampaio Carvalho&Vasconcelos, Daniel F&Berger, Pedro A&da Rocha, Adson F&Nascimento, Francisco AO|algorithm construction area variation curve cycle|2010|115.0
116|Melo, André Cristiano Silva&Netto, Maria Aparecida Cavalcanti&Virgilio Jose Martins Ferreira Filho&Fernandes, Elton|knowledge management improving business processes analysis transport management process cargo|2010|116.0
117|Marcelo Félix Alonso&Longo, Karla Maria&Freitas, Saulo R.&Mello da Fonseca, Rafael&Marécal, Virginie&Pirre, Michel&Klenner, Laura Gallardo|emissions inventory south america application modeling chemical composition scales|2010|117.0
118|Antonio Marinho Pilla Barcellos&Luciano Paschoal Gaspary&Weverton Luis da Costa Cordeiro&Rodolfo Stoffel Antunes|strategy protect file sharing systems pollution attacks|2010|118.0
119|Diogo Fernando Veiga&DUTTA, BHASKAR&BALÁZSI, GÁBOR|network inference network response identification moving scale data level discovery|2010|119.0
120|DEUS, HELENA F.&Diogo Fernando Veiga&FREIRE, PABLO R.&WEINSTEIN, JOHN N.&MILLS, GORDON B.&ALMEIDA, JONAS S.|exposing cancer genome atlas endpoint|2010|120.0
121|Carlos Alberto Mirez Tarrillo&Lauro Tomio&Trevisan, L.A.&Frederico, T.|quark sea asymmetry nucleon|2010|121.0
122|Carlos Alberto Mirez Tarrillo&TOMIO, L.&luis augusto trevisan&Frederico, T.|statistical model quark content nucleon|2010|122.0
123|Carlos Alberto Mirez Tarrillo&Carlos Alberto Mirez Tarrillo|quark model nucleon structure function|2010|123.0
125|Marta Rosecler Bez&Júlia Marques Carvalho da Silva&Elder Rizzon Santos&Tiago Primo&Alexandre BORDIGNON|project approach learning objects based web television|2010|125.0
126|Marcos Evandro Cintra&Maria Carolina Monard&Heloisa de Arruda Camargo|data base definition feature selection genetic generation fuzzy rule bases|2010|126.0
127|Fabio José Justo dos Santos&Heloisa de Arruda Camargo|fuzzy systems decision making|2010|127.0
128|Sérgio Mergen&Juliana Freire&Carlos Alberto Heuser|querying information sources web|2010|128.0
129|Felipe Hoppe Levin&Carlos Alberto Heuser|evaluating use social networks author disambiguation digital libraries|2010|129.0
130|Alvaro Machado Dias&Avelino Luiz Rodrigues|schizophrenia genetics epigenesis environment systematic review unified etiological hypotheses genetic profile new algorithm cope main findings|2010|130.0
131|Alvaro Machado Dias&Avelino Luiz Rodrigues|de intuition judgment decision making|2010|131.0
132|Alvaro Machado Dias|inside outcome hypothesis developing countries|2010|132.0
133|Alvaro Machado Dias|role advantages prevalence schizophrenia|2010|133.0
134|Alvaro Machado Dias|psychiatry brazil debates dismantling hospitals|2010|134.0
136|Alvaro Machado Dias|causes schizophrenic voice hallucinations review|2010|136.0
137|Alvaro Machado Dias&Luiz Roberto Giorgetti de Britto|consciousness minus retrospective mental time travel|2010|137.0
138|Alvaro Machado Dias|attended unattended products direct buying options neural circuits|2010|138.0
139|Angelo E. M. Ciarlini&Marco Antonio Casanova&Antonio Luz Furtado&Paulo A. S. Veloso|modeling storytelling genres application domains|2010|139.0
140|Luiz André Portes Paes Leme&Marco Antonio Casanova&Karin Koogan Breitman&Antonio Luz Furtado|owl schema matching|2010|140.0
141|Raphael do Vale A. Gomes&Luiz André Portes Paes Leme&Marco Antonio Casanova|matchmaking tool match owl schemas|2010|141.0
142|Bernardo Pereira Nunes&Marco Antonio Casanova|frame based system automatic classification semi data|2010|142.0
143|Marco Antonio Casanova&Tanara Lauschner&Luiz André Portes Paes Leme&Karin Koogan Breitman&Antonio Luz Furtado&Vânia Maria Ponte Vidal|revising constraints lightweight mediated schemas|2010|143.0
144|Eveline Sacramento&Vânia Maria Ponte Vidal&José Antonio F. de Macedo&Bernadette F. Lóscio&Fernanda Lígia R. Lopes&Marco Antonio Casanova|automatic generation application ontologies|2010|144.0
146|Macedo, Daniel F.&dos Santos, Aldri L.&Luiz Henrique Andrade Correia&Nogueira, José M.&Pujolle, Guy|transmission power data rate routing networks|2010|146.0
149|Aluizio Fausto Ribeiro Araújo&Cícero Garrozi|multicast routing genetic algorithm approach considering objectives|2010|149.0
150|Lee, Jaejoon&Naab, Matthias&Dirk Muthig|feature oriented approach developing product line assets service based systems|2010|150.0
151|Márcio Pereira Lima&Leizer Schnitman&Cristiano Fontes|fuzzy logic case study applied air traffic control|2010|151.0
152|de Oliveira, Marcos Herrerias&Martins Filho, Harley Paiva&Joaquim Delphino Da Motta Neto|ab singles doubles configuration interaction study energy states iron mononitride|2010|152.0
153|Luciano Cássio Lugli&Luís Antônio Bássora|customized controller applied trajectories speed problems robot|2010|153.0
154|Luciano Cássio Lugli&Mario Luiz Tronco&Arthur Jose Vieira Porto|statistical ann based method classification image segmentation mobile robot vision system ieee world congress computational intelligence|2010|154.0
155|Chidambaram Chidambaram&Heitor Silvério Lopes|improved artificial bee colony algorithm object recognition problem complex digital images template matching|2010|155.0
156|Giulio Iacobelli&Christof Külske|type field models visibility invisibility restoration symmetry|2010|156.0
157|Jomi Fred Hübner&Olivier Boissier&Rosine Kitio&Alessandro Ricci|instrumenting multi agent organisational artifacts agents|2010|157.0
158|Andreas Herzig&Emiliano Lorini&Jomi Fred Hübner&Laurent Vercouter|logic trust reputation|2010|158.0
159|Jomi Fred Hübner&Rafael Heitor Bordini|organisation oriented programming develop team agents game|2010|159.0
160|Teixeira, Cesar A. C.&Erick Lazaro Melo&Cattelan, Renan G.&Pimentel, Maria da Graça C.|taking advantage interactions users watch tv|2010|160.0
161|Maria da Graca Campos Pimentel&Renan Gonçalves CATTELAN&Erick Lazaro Melo&Antonio Franciso do Prado&Cesar Augusto Camillo Teixeira|end user editing programmes|2010|161.0
162|ALEXANDRE M. LEVADA&Nelson Delfino d'Ávila Mascarenhas&ALBERTO TANNÚS.|map approach image contextual classification combination suboptimal algorithms|2010|162.0
163|Elisa Boff&Cecilia Dias Flores&Ana Respício&Rosa Maria Vicari&Helder Coelho|groups learning environment|2010|163.0
164|Botêlho, Vanderson&Fabrício Enembreck&Ávila, Bráulio&de Azevedo, Hilton&Scalabrin, Edson|keys certified trust model systems|2010|164.0
165|Christiano Braga&Edward Hermann Haeusler|lightweight analysis access control models description logic|2010|165.0
166|Josenalde Barbosa de Oliveira&Araujo, A.D.&Dias, S.M.|controlling speed phase induction motor simplified sliding mode scheme|2010|166.0
168|João Batista dos Santos Filho&Moreno, N O&de Albuquerque, Douglas F|monte carlos studies phenomena bond ising model|2010|168.0
169|João Batista dos Santos Filho&de Albuquerque, Douglas F&Moreno, N O|properties ising model lattice random uniform field|2010|169.0
170|Ricardo Sebastião Nadur Motta&Luiz Edival de Souza|sequence coal injection vessels|2010|170.0
171|ROMANO, PAOLO&Luis Rodrigues&CARVALHO, NUNO&CACHOPO, JOÄO|cloud tm|2010|171.0
172|MIRANDA, HUGO&Luis Rodrigues|reputation networks|2010|172.0
174|Carlos Raniery Paula dos Santos&Rafael Santos Bezerra&João Marcelo Ceron&Lisandro Zambenedetti Granville&Liane Margarida Rockenbach Tarouco|composing network management applications|2010|174.0
175|Simone CS Cunha&Luis Alfredo Vidal de Carvalho&Paulo Cesar Canary&Ana Maria R Ferreira|radiation therapy cell carcinoma protocol|2010|175.0
176|DANIELLE QUINTELA MENDES&Luis Alfredo Vidal de Carvalho&ELIE CHENIAUX JUNIOR|focus modulated dopamine consequences disease attention deficit hyperactivity disorder|2010|176.0
178|ARAUJO, A. S&ROSA MARIA ESTEVES MOREIRA DA COSTA&Luis Alfredo Vidal de Carvalho|influence intelligent characters navigation dimensional virtual environment|2010|178.0
180|Farley Simon Mendes Nobre&Andrew Tobias&David Walker|contingency view organization complexity uncertainty cognition|2010|180.0
181|Farley Simon Mendes Nobre&Andrew Tobias&David Walker|new frontiers industrial organizations|2010|181.0
182|Pablo D. Castro&Fabrício Olivetti de França&Hamilton Melo Ferreira&Guilherme Palermo Coelho&Fernando José Von Zuben|query expansion immune inspired algorithm|2010|182.0
183|Rodrigo Pasti&Leandro Nunes de Castro&Guilherme Palermo Coelho&Fernando José Von Zuben|network ensembles immune inspired approaches diversity components|2010|183.0
184|Guilherme Palermo Coelho&Ana Estela Antunes da Silva&Fernando José Von Zuben|immune inspired approach reconstruction trees|2010|184.0
185|Fabrício Olivetti de França&Guilherme Palermo Coelho&Pablo D. Castro&Fernando José Von Zuben|practical aspects family algorithms|2010|185.0
186|Diego Lisboa Cardoso&Adamo Lima de Santana&Carlos Renato Lisboa Francês|strategies planning large capillarity broadband networks based technology case study aware triple play services|2010|186.0
187|Paulino W. P. Viana&Alexandre Marcos Lins de Vasconcelos|framework return investment software process improvement|2010|187.0
188|Frederico Guilherme Álvares de Oliveira Júnior&José Maria Parente de Oliveira|infrastructure evolving services composition|2010|188.0
189|Luis Bevilacqua&augusto cesar rodrigues noronha galeão&Flavio Pietrobom&Sonia Limoeiro Monteiro|knowledge diffusion paths research chain|2010|189.0
190|Warren, Andrew S&Archuleta, Jeremy&Feng, Wu-chun&Joao Carlos Setubal|missing genes annotation genomes|2010|190.0
192|pavan balaji&Foster, I.&Katz, D. S.&Jha, S.&Shinpaugh, K.&Coghlan, S.&Reed, D.&wuchun feng&H. Lin&Jeremy Archuleta&S. Matsuoka&andrew warren&Joao Carlos Setubal&Lusk, Ewing&Thakur, R.|scale distributed o paramedic|2010|192.0
193|Tiller, R. V.&Gee, J. E.&Frace, M. A.&Taylor, T. K.&Joao Carlos Setubal&Hoffmaster, A. R.&De, B. K.|characterization brucella strains originating species north australia|2010|193.0
194|Trudy Torto-Alalibo&Ireland, A.&Bird, D.&Dean, R. A.&Glasner, J. D.&Nicole Perna&Joao Carlos Setubal&Alan collmer&Tyler, B. M.&Collmer, C. W.&Michelle Gwinn-Giglio&Lindeberg, M.&Meng, S.&Chibucos, M. C.&Tseng, T.-T.&Lomax, J.&Biehl, B.|unifying themes microbial associations animal plant hosts described gene ontology|2010|194.0
196|Paulo Augusto Silva Veloso&Sheila Regina Murgel Veloso&Jorge Petrucio Viana&Renata Pereira de Freitas&Mario Roberto Folhadela Benevides&Carla A. D. Delgado|notions modalities approach|2010|196.0
197|Renata Pereira de Freitas&Paulo Augusto Silva Veloso&Sheila Regina Murgel Veloso&Jorge Petrucio Viana|calculus graphs complement|2010|197.0
198|Marcelo Mendonça Teixeira&Juan José Perona Páez|web radio case studies spain portugal|2010|198.0
199|Marcelo Mendonça Teixeira&Juan José Páez Perona|web radio collaborative learning based flexibility multimedia|2010|199.0
200|Luiz Carlos Vieira&Rynaldo Zanotele Hemerly de Almeida&Flavius Portella Ribas Martins&Agenor de Toledo Fleury|application computer vision methods estimate coverage peen formed plates|2010|200.0
