|autores|titulo|ano|group
34|Daniel M Muñoz&Diego Felipe Sánchez&Carlos Humberto Llanos&Mauricio Ayala|tradeoff design float point librari arithmet oper|2010|34.0
35|Carlos Humberto Llanos Quintero&Muñoz, Daniel M.&Llanos, Carlos H.&Motta, José M.|reconfigur system approach direct kinemat robot manipul|2010|35.0
37|Hakikur Rahman&Isabel Ramos|open innov close boundari network paradigm|2010|37.0
39|Marcio Katsumi Oikawa&João Eduardo Ferreira&Emilio Fernando Merino&Carmen Fernandez-Becerra&Gerhard Wunderlich&Juan M. Villalobos&Pedro Paulo de Souza Bento da Silva&Junior Barrera&Alan M Durham&Hernando A. delPortillo|clinic field research orient relat databas studi human malaria|2010|39.0
40|Pistori, Hemerson&Valguima Victoria Viana Aguiar Odakura&Oliveira Monteiro, João Bosco&Gonçalves, Wesley Nunes&Roel, Antonia Railda&de Andrade Silva, Jonathan&Machado, Bruno Brandoli|mice larva track particl filter auto observ model|2010|40.0
41|Platt,G.M.;&Ivan N. Bastos&Roberto Pinheiro Domingos|use solv nonlinear algebra system applic azeotrop calcul|2010|41.0
43|Eduardo Cunha de Almeida&Traon, Yves&Valduriez, Patrick&Sunyé, Gerson|test peer peer system|2010|43.0
44|Roderval Marcelino&Silva, Juarez Bento da&Alves, Gustavo Ribeiro&Shaeffer, Lírio|extend immers learn environ hybrid remot virtual laboratori|2010|44.0
45|Flávia Linhalis&Mattos Fortes, Renata Pontin&Abreu Moreira, Dilvan|ontolog base architectur perform map interlingua softwar compon|2010|45.0
46|Freire, André P.&Flávia Linhalis&Bianchini, Sandro L.&Fortes, Renata P.M.&Pimentel, Maria da Graça C.|reveal student approach provid mediat e learn activ|2010|46.0
47|Flávia Linhalis Arantes&Claudia Roberta de Moraes&Maria da Graça Campos Pimentel|sensor altern start lectur environ|2010|47.0
48|Ana Carolina Rios Coelho&Wagner Figueiredo Sacco&Nélio Henderson|metropoli algorithm combin local search method appli global optim|2010|48.0
49|João Paulo Papa&Ivan Rizzo Guilherme&Aparecido Nilceu Marana&Giovani Chiachia&Kazuo Miura|fast petroleum drill monitor optimum path forest|2010|49.0
50|Leonardo Teixeira Passos&Ricardo Terra Nunes Bueno Villela&Marco Túlio de Oliveira Valente&Renato Diniz&Nabor das Chagas Mendonça|static architectur conform check illustr overview|2010|50.0
51|João Carlos Giacomin&Luiz Henrique Andrade Correia&Tales Heimfarth&Geraldo Magela Pereira&Vinícius Fonseca e Silva&João Lucas Pereira Santana|radio channel model wireless sensor network oper ism band|2010|51.0
52|Antônio Rafael Sant'ana&Luiz Henrique Andrade Correia&Tales Heimfarth&João Carlos Giacomin|hyperbol tree tool network monitor|2010|52.0
54|PINTO, A.&ALMEIDA, J. P.&PINTO, S.&PEREIRA, J.&Antônio Manuel Gouveia de Oliveira&DE CARVALHO, M.|home ventil decreas healthcar control trial patient sclerosi|2010|54.0
55|SOUSA UVA, M.&MAGALHAES, M. P.&CAVACO, S.&Antônio Manuel Gouveia de Oliveira&MATIAS, F.&SILVA, C.&MESQUITA, A.&AGUIAR, P.&BAU, J.&PEDRO, A.|graft patenc pump pump bypass surgeri random studi|2010|55.0
56|MACHADO, MARIANA VERDELHO&Antônio Manuel Gouveia de Oliveira&CORTEZ-PINTO, HELENA|steatosi patient viru hepat c viru analysi risk factor|2010|56.0
57|AFONSO, RICARDO A.&LAUTT, W. WAYNE&SCHAFER, JOSH&LEGARE, DALLAS J.&Antônio Manuel Gouveia de Oliveira&MACEDO, M. PAULA|fat diet result insulin resist involv dysfunct|2010|57.0
58|Florian Heidenreich&Awais Rashid&Steffen Zschaler&Pablo Sanchez&João Santos&Mauricio Alférez&Joao A Araujo&Lidia Fuentes&Uira Kulesza&Ana Moreira|relat featur model model softwar product line studi|2010|58.0
59|Anquetil, Nicolas&Uira Kulesza&Mitschke, Ralf&Moreira, Ana&Royer, Jean-Claude&Rummler, Andreas&Sousa, André|model driven traceabl framework softwar product line|2010|59.0
60|PEREIRA, F.R.S.&DAMASCENO, B.P.&Fernando Cendes&ALESSIO, A.&Sercheli, M.S.&PEDRO, T.&Bilevicius, E.&Jane Maryam Rondina&OZELO, H.&CASTELLANO, G.&COVOLAN, R.J.M.|connect lobe epilepsi evid rest state|2010|60.0
61|MESQUITA, AR&BRITO, GC&LYRA Jr, DP&Blície Jennifer Balisa Rocha&AGUIAR, P. M.&de ALMEIDA NETO, A.C.|develop commun skill pharmaci review use simul method|2010|61.0
62|Lucia Specia&Mark Stevenson&das Graças Volpe Nunes, Maria|assess contribut knowledg sourc word sens disambigu|2010|62.0
63|Dadio Almudi Neto&Luiz Eduardo Galvão Martins|requir specif templat commun network base protocol automot embed system|2010|63.0
65|Paula Nakamoto&Alexandre Cardoso&Edgard Afonso Lamounier Júnior&Elise Mendes&Eduardo Takahaschi&Gilberto Arantes Carrijo|learn environ cost teach circuit|2010|65.0
66|Lopes, Luiz Fernando Braga&Dias Jr., José Barbosa&Damaceno, Eduardo Filgueiras&Alexandre Cardoso&Edgard Afonso Lamounier Júnior|framework develop environ|2010|66.0
67|Márcia Rosana Cerioli&Fabiano de Souza Oliveira&Jayme Luiz Szwarcfiter|repres graph number length|2010|67.0
68|Shigueo Nomura&Manzan&Yamanaka|experiment target vector classifi degrad pattern|2010|68.0
69|Daniel Gouveia Costa&Fialho, Sergio Vianna|architectur support mobil real time multimedia commun|2010|69.0
70|Daniel Gouveia Costa&Guedes, Luiz Affonso|coverag problem video base wireless sensor network survey|2010|70.0
71|Giovana R. Ferreira&Cláudia Karina Vasconcelos&Fabrício&Duarte, A. S.&Mariana M. Silva&PIRES, J. G.&Andrea Gomes Campos Bianchi&Bianchi, R. F.|cost devic phototherapi neonat jaundic|2010|71.0
73|Oliveira, Elisângela Fátima&Andrea Gomes Campos Bianchi&Martins-Filho, Luiz de Siqueira&Machado, Romuel Figueiredo|analysi base energi wavelet transform coeffici|2010|73.0
75|Alana Marques de Morais&Herbet Ferreira Rodrigues&Liliane dos Santos Machado&Ana Maria Gondim Valença|plan game adapt develop|2010|75.0
76|Silveira, P.P.&C. Scorza&Jorge A. Quillfeldt&Aldo B. Lucion&Carla Dalmaz&André K. Portella&Simone Aparecida Celina das Neves Assis&Fabiane B. Nieto&Luisa Amália Diehl&Leonardo M. Crema&Willian Peres&Oliveira , J.M.&Costa G.|life experi alter respons food dopamin metabol|2010|76.0
77|DE JESUS, ALYNE G.&KOCHHANN, RENATA&FORSTER, LETICIA&Simone Aparecida Celina das Neves Assis&CERVEIRA, MARIA OTILIA&GODINHO, CLAUDIA&CAMOZZATO, ANA LUIZA&CHAVES, MÁRCIA L.|clock draw test comparison copi hand draw|2010|77.0
79|Augusto Hasiak Santo&José Maria Pacheco de Souza&Celso Escobar Pinheiro&Souza, Deborah Colucci Cavalcante de&Emilia Inoue Sato|trend polymyos relat mortal state sao brazil caus death analysi|2010|79.0
80|João José Vasco Peixoto Furtado&Leonardo Ayres&Marcos Antônio de Oliveira&Vasconcelos, Eurico&Mairon de Araújo Belchior&Carlos Caminha&Johnatas D'orleans|intellig law enforc system|2010|80.0
81|Sandra Aparecida de Amo&Daniel Antônio Furtado&Arnaud Giacometti&Dominique Laurent|apriori base approach order tempor pattern mine|2010|81.0
82|Luiz Alfredo Braun Ferreira&Wagner M. Pereira&Luciano Pavan Rossi&Ivo I. Kerppers&Alderico Rodrigues de Paula Júnior&Claudia Santos Oliveira|analysi electromyograph activ ankl muscl surfac eye close|2010|82.0
83|Hiep Han|type result hamilton cycl|2010|83.0
84|Alon, Noga&Coja-Oghlan, Amin&Hiep Han&Kang, Mihyun&Rödl, Vojtch&Schacht, Mathias|quasi random algorithm regular graph gener degre distribut|2010|84.0
85|Dantas, Jose Renato Villela&Pedro Porfirio Muniz Farias|navig knowledg manag environ|2010|85.0
86|Candiago, Rafael Henriques&Silva Saraiva, Sergio&Veralice Maria Gonçalves&Belmonte-de-Abreu, Paulo|shortag underutil bed brazil data health reform|2010|86.0
87|Marilda Machado Spindola&Alexandre Balbinot&Carla Ten Caten&Maria Isabel Timm&Milton Antonio Zaro|studi brain reaction stimuli student background knowledg|2010|87.0
88|Monica Ribeiro Porto Ferreira&Marcela Xavier Ribeiro&Caetano Traina Jr&Traina, Agma J.M.|ad knowledg extract associ rule similar queri|2010|88.0
89|Marcelo Ris&Junior Barrera&D C Martins Jr|curv branch bound optim algorithm u cost function lattic appli featur select problem|2010|89.0
91|FELIPE DOS SANTOS LOUREIRO&Pablo Oyarzún&João Paulo Lima Santos&Webe João Mansur|hybrid time domain method base numer green s function appli parabol hyperbol transfer problem|2010|91.0
93|Claudio Fabiano Motta Toledo&Márcio Silva Arantes&Renato Resende Ribeiro de Oliveira&Lucas de Oliveira&Franca, P. M.|genet algorithm approach solv gener lot size schedul problem|2010|93.0
94|WILIAN SOARES LACERDA&Bruno de Almeida Silva&Claudio Fabiano Motta Toledo|synthesi digit circuit evolutionari comput|2010|94.0
95|Lins, Erb F.&Renato Nascimento Elias&Rochinha, Fernando A.&Alvaro Luiz Gayoso de Azeredo Coutinho|residu base simul surfac flow|2010|95.0
96|Luciano Rebouças de Oliveira&Urbano Nunes&Paulo Peixoto|explor classifi ensembl synerg pedestrian detect|2010|96.0
97|Luciano Rebouças de Oliveira&Urbano Nunes&Paulo Peixoto&Silva, Marco&Moita, Fernando|fusion laser vision pedestrian detect|2010|97.0
98|Seraphim, Enzo&Thatyana de Faria Piola Seraphim&Moreira, Edmilson M.&Ricotta, Fábio C.M.&Traina Jr., Caetano|page similar queri|2010|98.0
99|Edimar Manica&Carina Friedrich Dorneles&Renata de Matos Galante|support tempor queri keyword search engin|2010|99.0
100|WILSON, EMMA&RUSTIGHI, EMILIANO&MACE, BRIAN R.&Philllip L Newland|forc gener muscl respons stimuli|2010|100.0
101|VIDAL-GADEA, A. G.&JING, X. J.&SIMPSON, D.&DEWHIRST, O. P.&KONDOH, Y.&ALLEN, R.&Philllip L Newland|code characterist spike local impos limb movement locust|2010|101.0
102|Adriana Paese&Paglia, Adriano&Pinto, Luiz Paulo&Foster, Matthew N.&Fonseca, Mônica&Sposito, Rafael|scale site conserv import atlant forest brazil|2010|102.0
103|Rafael Bernardo Teixeira&Dantas, Simone&de Figueiredo, Celina M.H.|dichotomi sandwich problem|2010|103.0
105|Lucas Mello Schnorr&Huard, Guillaume&Navaux, Philippe O.A.|visual perform analysi applic|2010|105.0
106|Daniel Macêdo Batista&Luciano Jerez Chaves&Nelson Luis Saldanha da Fonseca&Artur Ziviani|perform analysi avail bandwidth estim tool grid network|2010|106.0
107|Massimo Vecchio&Aline Carneiro Viana&Artur Ziviani&Roy Friedman|deep densiti base proactiv data dissemin protocol wireless sensor network uncontrol sink mobil|2010|107.0
108|Rodrigo Machado&Reiko Heckel&Leila Ribeiro|model reason distribut system aspect orient graph grammar|2010|108.0
109|Marconi de Arruda Pereira&Clodoveu Augusto Davis Junior&Joao Antonio de Vasconcelos|program algorithm classif rule discoveri databas|2010|109.0
110|CALDEIRA, FILIPE&Edmundo Heitor da Silva Monteiro&SIMOES, PAULO|trust reput manag infrastructur protect|2010|110.0
111|Mariana de Azevedo Santos&Juliana Galvani Greghi&Paulo Henrique de Souza Bermejo|impact scrum softwar develop case studi swot analysi|2010|111.0
112|de Carvalho, André B.&Pozo, Aurora&Silvia Regina Vergilio|fault predict model base particl swarm optim|2010|112.0
113|Eduardo Oliveira Costa&Aurora R. T. Pozo&Silvia Regina Vergilio|genet program approach softwar reliabl model|2010|113.0
114|Melo, Salvador A&Macchiavello, Bruno&Andrade, Marcelino M&Carvalho, João LA&Hervaldo Sampaio Carvalho&Vasconcelos, Daniel F&Berger, Pedro A&da Rocha, Adson F&Nascimento, Francisco AO|algorithm construct area variat curv cycl|2010|114.0
115|Melo, André Cristiano Silva&Netto, Maria Aparecida Cavalcanti&Virgilio Jose Martins Ferreira Filho&Fernandes, Elton|knowledg manag improv busi process analysi transport manag process cargo|2010|115.0
116|Marcelo Félix Alonso&Longo, Karla Maria&Freitas, Saulo R.&Mello da Fonseca, Rafael&Marécal, Virginie&Pirre, Michel&Klenner, Laura Gallardo|emiss inventori south america applic model chemic composit scale|2010|116.0
117|Antonio Marinho Pilla Barcellos&Luciano Paschoal Gaspary&Weverton Luis da Costa Cordeiro&Rodolfo Stoffel Antunes|strategi protect file share system pollut attack|2010|117.0
118|Diogo Fernando Veiga&DUTTA, BHASKAR&BALÁZSI, GÁBOR|network infer network respons identif move scale data level discoveri|2010|118.0
119|DEUS, HELENA F.&Diogo Fernando Veiga&FREIRE, PABLO R.&WEINSTEIN, JOHN N.&MILLS, GORDON B.&ALMEIDA, JONAS S.|expos cancer genom atla endpoint|2010|119.0
120|Carlos Alberto Mirez Tarrillo&Lauro Tomio&Trevisan, L.A.&Frederico, T.|quark sea asymmetri nucleon|2010|120.0
121|Carlos Alberto Mirez Tarrillo&TOMIO, L.&luis augusto trevisan&Frederico, T.|statist model quark content nucleon|2010|121.0
122|Carlos Alberto Mirez Tarrillo&Carlos Alberto Mirez Tarrillo|quark model nucleon structur function|2010|122.0
124|Marta Rosecler Bez&Júlia Marques Carvalho da Silva&Elder Rizzon Santos&Tiago Primo&Alexandre BORDIGNON|project approach learn object base web televis|2010|124.0
125|Tatiane Nogueira&Heloisa de Arruda Camargo|ccm context approach model|2010|125.0
126|Marcos Evandro Cintra&Maria Carolina Monard&Heloisa de Arruda Camargo|data base definit featur select genet gener fuzzi rule base|2010|126.0
127|Fabio José Justo dos Santos&Heloisa de Arruda Camargo|fuzzi system decis make|2010|127.0
128|Sérgio Mergen&Juliana Freire&Carlos Alberto Heuser|queri inform sourc web|2010|128.0
129|Felipe Hoppe Levin&Carlos Alberto Heuser|evalu use social network author disambigu digit librari|2010|129.0
130|Alvaro Machado Dias&Avelino Luiz Rodrigues|schizophrenia genet epigenesi environ systemat review unifi etiolog hypothes genet profil new algorithm cope main find|2010|130.0
131|Alvaro Machado Dias&Avelino Luiz Rodrigues|de intuit judgment decis make|2010|131.0
132|Alvaro Machado Dias|insid outcom hypothesi develop countri|2010|132.0
133|Alvaro Machado Dias|role advantag preval schizophrenia|2010|133.0
134|Alvaro Machado Dias|psychiatri brazil debat dismantl hospit|2010|134.0
136|Alvaro Machado Dias|caus schizophren voic hallucin review|2010|136.0
137|Alvaro Machado Dias&Luiz Roberto Giorgetti de Britto|conscious minu retrospect mental time travel|2010|137.0
138|Alvaro Machado Dias|attend unattend product direct buy option neural circuit|2010|138.0
139|Angelo E. M. Ciarlini&Marco Antonio Casanova&Antonio Luz Furtado&Paulo A. S. Veloso|model storytel genr applic domain|2010|139.0
140|Raphael do Vale A. Gomes&Luiz André Portes Paes Leme&Marco Antonio Casanova|matchmak tool match owl schema|2010|140.0
141|Bernardo Pereira Nunes&Marco Antonio Casanova|frame base system automat classif semi data|2010|141.0
142|Marco Antonio Casanova&Tanara Lauschner&Luiz André Portes Paes Leme&Karin Koogan Breitman&Antonio Luz Furtado&Vânia Maria Ponte Vidal|revis constraint lightweight mediat schema|2010|142.0
143|Eveline Sacramento&Vânia Maria Ponte Vidal&José Antonio F. de Macedo&Bernadette F. Lóscio&Fernanda Lígia R. Lopes&Marco Antonio Casanova|automat gener applic ontolog|2010|143.0
145|Macedo, Daniel F.&dos Santos, Aldri L.&Luiz Henrique Andrade Correia&Nogueira, José M.&Pujolle, Guy|transmiss power data rate rout network|2010|145.0
148|Aluizio Fausto Ribeiro Araújo&Cícero Garrozi|multicast rout genet algorithm approach consid object|2010|148.0
149|Lee, Jaejoon&Naab, Matthias&Dirk Muthig|featur orient approach develop product line asset servic base system|2010|149.0
150|Márcio Pereira Lima&Leizer Schnitman&Cristiano Fontes|fuzzi logic case studi appli air traffic control|2010|150.0
151|de Oliveira, Marcos Herrerias&Martins Filho, Harley Paiva&Joaquim Delphino Da Motta Neto|ab singl doubl configur interact studi energi state iron mononitrid|2010|151.0
152|Luciano Cássio Lugli&Luís Antônio Bássora|custom control appli trajectori speed problem robot|2010|152.0
153|Luciano Cássio Lugli&Mario Luiz Tronco&Arthur Jose Vieira Porto|statist ann base method classif imag segment mobil robot vision system ieee world congress comput intellig|2010|153.0
154|Chidambaram Chidambaram&Heitor Silvério Lopes|improv artifici bee coloni algorithm object recognit problem complex digit imag templat match|2010|154.0
155|Giulio Iacobelli&Christof Külske|type field model visibl invis restor symmetri|2010|155.0
156|Jomi Fred Hübner&Olivier Boissier&Rosine Kitio&Alessandro Ricci|instrument multi agent organis artifact agent|2010|156.0
157|Andreas Herzig&Emiliano Lorini&Jomi Fred Hübner&Laurent Vercouter|logic trust reput|2010|157.0
158|Jomi Fred Hübner&Rafael Heitor Bordini|organis orient program develop team agent game|2010|158.0
159|Teixeira, Cesar A. C.&Erick Lazaro Melo&Cattelan, Renan G.&Pimentel, Maria da Graça C.|take advantag interact user watch tv|2010|159.0
160|Maria da Graca Campos Pimentel&Renan Gonçalves CATTELAN&Erick Lazaro Melo&Antonio Franciso do Prado&Cesar Augusto Camillo Teixeira|end user edit programm|2010|160.0
161|ALEXANDRE M. LEVADA&Nelson Delfino d'Ávila Mascarenhas&ALBERTO TANNÚS.|map approach imag contextu classif combin suboptim algorithm|2010|161.0
162|Elisa Boff&Cecilia Dias Flores&Ana Respício&Rosa Maria Vicari&Helder Coelho|group learn environ|2010|162.0
163|Botêlho, Vanderson&Fabrício Enembreck&Ávila, Bráulio&de Azevedo, Hilton&Scalabrin, Edson|key certifi trust model system|2010|163.0
164|Christiano Braga&Edward Hermann Haeusler|lightweight analysi access control model descript logic|2010|164.0
165|Josenalde Barbosa de Oliveira&Araujo, A.D.&Dias, S.M.|control speed phase induct motor simplifi slide mode scheme|2010|165.0
167|João Batista dos Santos Filho&Moreno, N O&de Albuquerque, Douglas F|mont carlo studi phenomena bond ise model|2010|167.0
168|João Batista dos Santos Filho&de Albuquerque, Douglas F&Moreno, N O|properti ise model lattic random uniform field|2010|168.0
169|Ricardo Sebastião Nadur Motta&Luiz Edival de Souza|sequenc coal inject vessel|2010|169.0
170|ROMANO, PAOLO&Luis Rodrigues&CARVALHO, NUNO&CACHOPO, JOÄO|cloud tm|2010|170.0
171|MIRANDA, HUGO&Luis Rodrigues|reput network|2010|171.0
173|Carlos Raniery Paula dos Santos&Rafael Santos Bezerra&João Marcelo Ceron&Lisandro Zambenedetti Granville&Liane Margarida Rockenbach Tarouco|compos network manag applic|2010|173.0
174|Simone CS Cunha&Luis Alfredo Vidal de Carvalho&Paulo Cesar Canary&Ana Maria R Ferreira|radiat therapi cell carcinoma protocol|2010|174.0
175|DANIELLE QUINTELA MENDES&Luis Alfredo Vidal de Carvalho&ELIE CHENIAUX JUNIOR|focu modul dopamin consequ diseas attent deficit hyperact disord|2010|175.0
177|ARAUJO, A. S&ROSA MARIA ESTEVES MOREIRA DA COSTA&Luis Alfredo Vidal de Carvalho|influenc intellig charact navig dimension virtual environ|2010|177.0
179|Farley Simon Mendes Nobre&Andrew Tobias&David Walker|conting view organ complex uncertainti cognit|2010|179.0
180|Farley Simon Mendes Nobre&Andrew Tobias&David Walker|new frontier industri organ|2010|180.0
181|Pablo D. Castro&Fabrício Olivetti de França&Hamilton Melo Ferreira&Guilherme Palermo Coelho&Fernando José Von Zuben|queri expans immun inspir algorithm|2010|181.0
182|Rodrigo Pasti&Leandro Nunes de Castro&Guilherme Palermo Coelho&Fernando José Von Zuben|network ensembl immun inspir approach divers compon|2010|182.0
183|Guilherme Palermo Coelho&Ana Estela Antunes da Silva&Fernando José Von Zuben|immun inspir approach reconstruct tree|2010|183.0
184|Fabrício Olivetti de França&Guilherme Palermo Coelho&Pablo D. Castro&Fernando José Von Zuben|practic aspect famili algorithm|2010|184.0
185|Diego Lisboa Cardoso&Adamo Lima de Santana&Carlos Renato Lisboa Francês|strategi plan larg capillar broadband network base technolog case studi awar tripl play servic|2010|185.0
186|Paulino W. P. Viana&Alexandre Marcos Lins de Vasconcelos|framework return invest softwar process improv|2010|186.0
187|Frederico Guilherme Álvares de Oliveira Júnior&José Maria Parente de Oliveira|infrastructur evolv servic composit|2010|187.0
188|Luis Bevilacqua&augusto cesar rodrigues noronha galeão&Flavio Pietrobom&Sonia Limoeiro Monteiro|knowledg diffus path research chain|2010|188.0
189|Warren, Andrew S&Archuleta, Jeremy&Feng, Wu-chun&Joao Carlos Setubal|miss gene annot genom|2010|189.0
191|pavan balaji&Foster, I.&Katz, D. S.&Jha, S.&Shinpaugh, K.&Coghlan, S.&Reed, D.&wuchun feng&H. Lin&Jeremy Archuleta&S. Matsuoka&andrew warren&Joao Carlos Setubal&Lusk, Ewing&Thakur, R.|scale distribut o paramed|2010|191.0
192|Tiller, R. V.&Gee, J. E.&Frace, M. A.&Taylor, T. K.&Joao Carlos Setubal&Hoffmaster, A. R.&De, B. K.|character brucella strain origin speci north australia|2010|192.0
193|Trudy Torto-Alalibo&Ireland, A.&Bird, D.&Dean, R. A.&Glasner, J. D.&Nicole Perna&Joao Carlos Setubal&Alan collmer&Tyler, B. M.&Collmer, C. W.&Michelle Gwinn-Giglio&Lindeberg, M.&Meng, S.&Chibucos, M. C.&Tseng, T.-T.&Lomax, J.&Biehl, B.|unifi theme microbi associ anim plant host describ gene ontolog|2010|193.0
195|Paulo Augusto Silva Veloso&Sheila Regina Murgel Veloso&Jorge Petrucio Viana&Renata Pereira de Freitas&Mario Roberto Folhadela Benevides&Carla A. D. Delgado|notion modal approach|2010|195.0
196|Renata Pereira de Freitas&Paulo Augusto Silva Veloso&Sheila Regina Murgel Veloso&Jorge Petrucio Viana|calculu graph complement|2010|196.0
197|Marcelo Mendonça Teixeira&Juan José Perona Páez|web radio case studi spain portug|2010|197.0
198|Marcelo Mendonça Teixeira&Juan José Páez Perona|web radio collabor learn base flexibl multimedia|2010|198.0
199|Luiz Carlos Vieira&Rynaldo Zanotele Hemerly de Almeida&Flavius Portella Ribas Martins&Agenor de Toledo Fleury|applic comput vision method estim coverag peen form plate|2010|199.0
200|Cruz, Sergio Manuel Serra Da&Mattoso, Marta&Batista, Vanessa&Silva, Edno&Tosta, Frederico&Vilela, Clarissa&Cuadrat, Rafael&Tschoeke, Diogo&Davila, Alberto M.R.&Maria Luiza Machado Campos|detect homolog protozoan metabol pathway|2010|200.0
201|Renata Lúcia Mendonça Ernesto do Rêgo&Araujo, Aluizio Fausto Ribeiro&de Lima Neto, Fernando Buarque|grow self reconstruct map|2010|201.0
202|Hughto, J.&André da Silva Schneider&Horowitz, C.&Berry, D.|diffus neon dwarf star|2010|202.0
