|autores|titulo|ano|group
12|ALTHOFF, TIAGO DINIZ&SAMPAIO, EVERARDO VALADARES DE SÁ BARRETTO&MENEZES, RÔMULO SIMÕES CEZAR&PINTO, ALEXANDRE DE SIQUEIRA&PAREYN, FRANS GERMAIN CORNEEL&CARVALHO, ANDRÉ LUIZ DE&MARTINS, JÚLIO CÉSAR RODRIGUES&DE CARVALHO, ERIC XAVIER&Antonio Samuel Alves da Silva&DUTRA, EMMANUEL DAMILANO|adapt centuri model simul c n dynam caatinga forest deforest|2018|12.0
13|AZEVEDO, MARILA REZENDE&SENA, RONALDO&FREITAS, AMANDA MEDEIROS DE&SILVA, ANDREI NAKAGAWA&Edgard Afonso Lamounier Júnior&Alcimar Barbosa Soares|pattern sleep bruxism|2018|13.0
14|SILVA DE SOUZA, EVERTON&Alexandre Cardoso&Edgard Afonso Lamounier Júnior|virtual environ base train system wheelchair user use dimension audio support electroencephalographi|2018|14.0
15|COLLOTTA, MARIO&PAU, GIOVANNI&Daniel Gouveia Costa|fuzzi base approach energi effici wi fi commun dens wireless multimedia sensor network|2018|15.0
16|Daniel Gouveia Costa&DURAN-FAUNDEZ, CRISTIAN&ANDRADE, DANIEL&ROCHA-JUNIOR, JOÃO&PEIXOTO, JOÃO|event base approach wireless sensor network optim exploit social media smart citi applic|2018|16.0
17|ROSÁRIO, DENIS&SCHIMUNECK, MATIAS&CAMARGO, JOÃO&NOBRE, JÉFERSON&BOTH, CRISTIANO&Juergen Rochol&GERLA, MARIO|servic migrat cloud multi tier fog node multimedia dissemin support|2018|17.0
18|Dina, Zayan&Atrisha, Sakar&Michel Oei&Rita Suzana Pitangueira Maciel&Krzysztof Czarnecki|exampl driven model effect exampl model comprehens make creat|2018|18.0
19|RIOS, EYDER&OCHI, LUIZ SATORU&Maria Cristina Silva Boeres&COELHO, VITOR N.&COELHO, IGOR M.&FARIAS, RICARDO|explor multi search strategi framework|2018|19.0
20|DÍSCOLA JUNIOR, SÉRGIO&CECATTO, JOSÉ&MERINO FERNANDES, MÁRCIO&Marcela Xavier Ribeiro|sequenc miner method forecast solar time seri|2018|20.0
21|ATASHPAZ-GARGARI, ESMAEIL&Reis, Marcelo S.&BRAGA-NETO, ULISSES M.&Junior Barrera&DOUGHERTY, EDWARD R.|branch algorithm u curv featur select|2018|21.0
22|MARCONDES, DIEGO&SIMONIS, ADILSON&Junior Barrera|featur select base local lift depend scale|2018|22.0
23|LAMAS, LEONARDO&DREZNER, RENE&OTRANTO, GUILHERME&Junior Barrera&DENG, YONG|method evalu player decis team sport applic soccer goalkeep|2018|23.0
24|PESSOA, LUCIANA S.&Carlos Eduardo de Andrade|heurist schedul problem job function|2018|24.0
25|FARDO, FERNANDO A.&DONATO, GUSTAVO H. B.&Paulo Sergio Silva Rodrigues|textur analysi crack detect fractur mechan|2018|25.0
27|CAVANI, LIGIA&SILVA, RAFAEL MEDEIROS DE OLIVEIRA&CARREÑO, LUIS ORLANDO DUITAMA&Rafael Keith Ono&BERTIPAGLIA, TÁSSIA SOUZA&FARAH, MICHEL MARQUES&MILLEN, DANILO DOMINGUES&Ricardo da Fonseca|divers brahman cattl pedigre analysi|2018|27.0
28|Mario Hozano&Alessandro Garcia&Baldoino Fonseca dos Santos Neto&Evandro Costa|smell investig develop detect code smell|2018|28.0
29|TEIXEIRA, MARLON AMARO COELHO&Kele Teixeira Belloze&CAVALCANTI, MARIA CLÁUDIA&SILVA-JUNIOR, FLORIANO P.|data mart construct base semant annot scientif articl case studi drug target|2018|29.0
30|BERNARDO, EDGARD H. CARDOSO&PINHEIRO, WALLACE A.&Raquel Coelho Gomes Pinto|phoenix framework support transient overload cloud comput environ|2018|30.0
31|FRANCO, EDUARDO FERREIRA&Kechi Hirama&CARVALHO, MARLY M.|appli system dynam approach softwar inform system project map studi|2018|31.0
32|Waldir Jesus de Araujo Lobão&PACHECO, MARCO AURÉLIO CAVALCANTI&DIAS, DOUGLAS MOTA&ABREU, ANA CAROLINA ALVES|solv equat program differenti|2018|32.0
33|ESTELLITA LINS, MARCOS PEREIRA&Sergio Orlando Antoun Netto&DE CASTRO LOBO, MARIA STELLA|appli evalu healthcar municip|2018|33.0
34|MACHADO PAIXÃO-CORTES, VANESSA&DOS SANTOS DA SILVA TANUS, MICHELE&PAIXÃO-CORTES, WALTER&DE SOUZA, OSMAR&DE BORBA CAMPOS, MARCIA&Milene Selbach Silveira|usabl key factor design web server protein structur predictor|2018|34.0
35|FULLER, DANIEL BARRY&Virgilio Jose Martins Ferreira Filho&DE ARRUDA, EDILSON FERNANDES|oil industri valu chain simul learn agent|2018|35.0
36|Carla Maria Chagas Cavalcante Koike&Dianne Magalhães Viana&Flávio de Barros Vidal|engin comput scienc art project base learn project|2018|36.0
37|Carlos Alberto Bulant&BLANCO, P.J.&Alejandro Clausse&BEZERRA, C.&LIMA, T.P.&ÁVILA, L.F.R.&LEMOS, P.A.&FEIJÓO, R.A.|analog character arteri|2018|37.0
38|July Silveira Gomes&Pedro Shiozawa&Quirino Cordeiro&Acioly Lacerda&Alvaro Machado Dias&Alisson Trevizol&Daniella Ducos&Ary Gadelha Araripe Neto&Bruno Ortiz&Ana Fonseca&Henrique Teruo Akiba&Caroline Azevedo&Luciano Guimarães|effect stimul work memori symptom schizophrenia phase ii random sham control trial|2018|38.0
39|Valderi Leithardt&Luiz Henrique Andrade Correia&Guilherme Borges&Anubis Rossetto&Carlos Oberdan Rolim&Claudio Geyer&Silva, Jorge Sa|mechan privaci manag base data histori|2018|39.0
40|BATISTA, BRUNO GUAZZELLI&KUEHNE, BRUNO TARDIOLE&Dionisio Machado Leite Filho&PEIXOTO, MAYCON LEONE MACIEL|secur overhead servic automat resourc manag perform analysi|2018|40.0
41|SARDINHA, ROOSEVELT&Aline Marins Paes Carvalho&ZAVERUCHA, GERSON|revis structur bayesian network classifi presenc miss data|2018|41.0
42|MARTINS, DANIEL&VIANNA, GABRIEL M.&Isabel Cristina Mello Rosseti&MARTINS, SIMONE L.&Plastino, Alexandre|make state art heurist faster data mine|2018|42.0
44|BINDILATTI, ANDRÉ A.&VIEIRA, MARCELO A.C.&Nelson Delfino d'Ávila Mascarenhas|poisson wiener filter weight estim distanc|2018|44.0
45|PEDRO AUGUSTO DE ALAGÃO PENNA&Nelson Delfino d'Ávila Mascarenhas|homomorph approach intens sar imag mean distanc|2018|45.0
46|Fernanda Felipe Pautasso&de Medeiros Zelmanowicz&Cecilia Dias Flores&CAREGNATO, RITA C. A.|role nurs navig review|2018|46.0
47|BRAZ, LARISSA&GHEYI, ROHIT&MONGIOVI, MELINA&RIBEIRO, MÁRCIO&MEDEIROS, FLÁVIO&TEIXEIRA, LEOPOLDO&Sabrina de Figueiredo Souto|chang awar file analysi compil system|2018|47.0
48|Sabrina de Figueiredo Souto&D?AMORIM, MARCELO|time space regress test system|2018|48.0
49|RODRIGUES, THIAGO NASCIMENTO&Maria Claudia Silva Boeres&CATABRIGA, LUCIA|parallel implement algorithm bandwidth reduct spars matric|2018|49.0
52|MARINO, TIAGO&Maria Luiza Machado Campos&BORGES, MARCOS R.S.&BRESLIN, JOHN G.&DABROWSKI, MACIEJ|architectur gather integr inform decis support emerg situat|2018|52.0
53|SILVA, DIEGO F.&Rafael Giusti&KEOGH, EAMONN&BATISTA, GUSTAVO E. A. P. A.|speed similar search time warp prune align|2018|53.0
54|PRADO, MARLLOS PAIVA&Auri Marcelo Rizzo Vincenzi|support unit test studi practition|2018|54.0
55|Gustavo G. H. Almeida&Eduardo Henrique da Rocha Coppoli&Eduardo Nunes Gonçalves&Úrsula do Camo Resende&AFONSO, MARCIO M.|traffic flow manag phone network optim|2018|55.0
56|GONÇALVES, BÁRBARA MARA FERREIRA&AFONSO, MÁRCIO MATIAS&Eduardo Henrique da Rocha Coppoli&RAMDANE, BRAHIM&MARECHAL, YVES|applic mix finit element natur element method|2018|56.0
57|Marcos Vinicius Cardoso&Huoston Rodrigues Batista&Ernani Marques da Silva&Marcos Antonio Gaspar&Ivanir Costa&Fabio Falchi Magalhães|co creation game industri case studi develop|2018|57.0
60|Raoni Simões Ferreira&PIMENTEL, MARIA DA GRAÇA&CRISTO, MARCO|predict model base combin latent monad featur|2018|60.0
61|COSTA, WILIAN FRANÇA&RIBEIRO, MARIANE&Antonio Mauro Saraiva&IMPERATRIZ-FONSECA, VERA LUCIA&GIANNINI, TEREZA CRISTINA|divers caraja nation forest eastern amazon impact ecosystem servic climat chang|2018|61.0
62|PEDROSO, MARCELO A.&Lucas Hermann Negri&KAMIZI, MARCOS A.&FABRIS, J. L.&Marcia Muller|tactil sensor array fiber grate quasi distribut sens|2018|62.0
63|WANG, YUJUAN&Lucas Hermann Negri&CHIAMENTI, ISMAEL&ABE, ILDA&KALINOWSKI, HYPOLITO JOSÉ|autom system laser write structur|2018|63.0
64|Flávio Rubens de Carvalho Sousa&Moreira, Leonardo O.&COSTA FILHO, JOSÉ S.&Machado, Javam C.|replic databas cloud|2018|64.0
65|BESSY, STÉPHANE&Mitre Costa Dourado&PENSO, LUCIA D.&Rautenbach, Dieter|geodet hull number chordal graph|2018|65.0
66|Victor Almeida Campos&Silva, Ana|edg b color tree|2018|66.0
68|Éverton Guimarães&Santiago Vidal&Alessandro Fabricio Garcia&Andrés Díaz Pace&Claudia A. Marcos|explor architectur blueprint code anomali experi tool support|2018|68.0
69|Leonardo da Silva Sousa&Rafael Maiani de Mello&Diego Cedrim&Alessandro Fabricio Garcia&Paolo Missier&Anderson Uchôa&Anderson Oliveira&Alexander Romanovsky|inform system prevent combat mosquito born diseas social network|2018|69.0
70|GOULART, FERNANDO&GALÁN, ÁNGEL LEYVA&NELSON, ERIN&Britaldo Silveira Soares Filho|conserv lesson cuba connect scienc polici|2018|70.0
72|VIEIRA, RAÍSA ROMÊNIA S.&RIBEIRO, BRUNO R.&RESENDE, FERNANDO M.&BRUM, FERNANDA T.&MACHADO, NATHÁLIA&SALES, LILIAN PATRÍCIA&MACEDO, LARA&Britaldo Silveira Soares Filho&LOYOLA, RAFAEL|complianc brazil forest code protect ecosystem servic|2018|72.0
73|MIRANDA, MÁRCIO ASSIS&RIBEIRO, MARCOS GUILHERME&Humberto Torres Marques Neto&Mark Alan Junho Song|domain languag gener model|2018|73.0
74|Marcelo Azevedo Costa&Raoni Guerra Lucas Rajão&Marcelo Stabile&Andrea A Azevedo&Juliano Correa|epidemiolog inspir approach land use polici evalu influenc rural environment registri car deforest brazilian amazon|2018|74.0
75|Carolina Silva Pena&Marcelo Azevedo Costa&Rívert Paulo Braga Oliveira|item respons theori model adjust data allow examine choic|2018|75.0
76|MONÇORES, MARLON C.&ALVIM, ADRIANA C.F.&Márcio de Oliveira Barros|larg neighborhood search appli softwar modul cluster problem|2018|76.0
77|Mekkaoui, Choukri&SOSNOVIK, DAVID E.&Marcel Parolin Jackowski&KOSTIS, WILLIAM J.&STOECK, CHRISTIAN T.&Thiagalingam, Aravinda&REESE, TIMOTHY G.&REDDY, VIVEK Y.&RUSKIN, JEREMY N.&KOZERKE, SEBASTIAN|myocardi scar delin diffus tensor magnet reson|2018|77.0
79|Sergio Paulo Maravilhas Lopes&MARTINS, J.|knowledg manag environ knowledg fab lab|2018|79.0
80|DE CARVALHO JUNIOR, MARCELO ANTONIO&Paulo Bandiera Paiva|health inform system role base access control current secur trend challeng|2018|80.0
81|ZUBARAN, TADEU K.&Marcus Rolf Peter Ritt|algorithm shop schedul problem|2018|81.0
82|BORBA, LEONARDO&Marcus Rolf Peter Ritt&MIRALLES, CRISTÓBAL|method solv robot assembl line balanc problem|2018|82.0
83|NOGUEIRA, JOÃO BOSCO SALES&CARVALHO, ABRAHÃO CAVALCANTE GOMES DE SOUZA&Edgar Marçal de Barros Filho&ARAÚJO, LEONARDO HERÁCLIO DO CARMO&BEZERRA, MARCELO JOSÉ CORTEZ&DEMANGE, MARCO KAWAMURA|evalu benefit accuraci applic plan knee|2018|83.0
84|Erick de Andrade Barboza&DA SILVA, MARCIONILO J.&COELHO, LEONARDO D.&BASTOS-FILHO, CARMELO J. A.&MARTINS FILHO, JOAQUIM F.|amplifi adapt control oper point consid non interfer|2018|84.0
85|Raul Bezerra Barbosa&Douglas O. Cardoso&Diego Carvalho&Felipe Maia Galvão França|gp trajectori classif|2018|85.0
86|Tiago A. O. Alves&Leandro Augusto Justen Marzulo&Sandip Kundu&Felipe Maia Galvão França|concurr analysi dynam dataflow graph|2018|86.0
87|Leandro Augusto Justen Marzulo&Alexandre C. Sena&Alexandre Solon Nery&Cristiana Bentes&Igor Machado Coelho&Maria Clícia Stelling de Castro&Saulo T. Oliveira&Tiago A. O. Alves&Felipe Maia Galvão França|character evalu trace redund|2018|87.0
88|TARTARINI, LUCA&MAROTTA, MARCELO ANTONIO&Eduardo Coelho Cerqueira&ROCHOL, JUERGEN&BOTH, CRISTIANO BONATO&GERLA, MARIO&BELLAVISTA, PAOLO|softwar defin decis engin heterogen cloud radio access network|2018|88.0
89|AVANÇO, RAFAEL HENRIQUE&TUSSET, ANGELO MARCELO&José Manoel Balthazar&NABARRETE, AIRTON&Helio Aparecido Navarro|nonlinear dynam behavior pendulum excit nonid motor chao control take account error|2018|89.0
90|DORNELLES, ELDAIR F.&KRAISIG, ADRIANA R.&SILVA, JOSÉ A. G. DA&Sandro Sawicki&ROOS-FRANTZ, FABRICIA&CARBONERA, ROBERTO|intellig seed densiti optim yield simul oat|2018|90.0
91|ERASO, RICARDO&DE LOURDES GALO, MARIA&ALCÂNTARA, ENNER&Milton Hirokazu Shimabukuro&CARMO, ALISSON|local tune model map chlorophyl state porto primavera reservoir terra imag|2018|91.0
92|SILVA, SAURA R.&MICHAEL, TODD P.&MEER, ELLIOTT J.&Daniel Guariz Pinheiro&VARANI, ALESSANDRO M.&MIRANDA, VITOR F. O.|analysi corkscrew plant lentibulariacea chloroplast genom reveal increas loss gene|2018|92.0
93|PERNA, L.&VENKATESH, K.&Valdir Gil Pillat&PEZZOPANE, M.&Fagundes, P.R.&EZQUER, R.G.&CABRERA, M.A.|profil station crest differ comparison activ|2018|93.0
94|Marcus Felipe Botacin&Paulo Lício de Geus&GREGIO, ANDRE R. A.|enhanc branch monitor secur purpos|2018|94.0
95|PENSO, LUCIA DRAQUE&Rautenbach, Dieter&Uéverton dos Santos Souza|graph match uniqu restrict|2018|95.0
96|BUENO, LETÍCIA R.&PENSO, LUCIA D.&PROTTI, FÁBIO&RAMOS, VICTOR R.&Rautenbach, Dieter&Uéverton dos Santos Souza|hard find geodet number subcub graph|2018|96.0
97|CARNEIRO, ALAN DIÊGO AURÉLIO&PROTTI, FÁBIO&Uéverton dos Santos Souza|resolut wait graph vertex arc delet|2018|97.0
99|Vinicius Rafael Neris dos Santos&ALMEIDA, EMERSON&PORSANI, JORGE&TEIXEIRA, FERNANDO&SOLDOVIERI, FRANCESCO|control site comparison microwav tomographi time revers imag techniqu survey|2018|99.0
100|Davi Hirafuji Neiva&Cleber Zanchettin|gestur recognit review focus sign languag mobil context|2018|100.0
101|FACCIN, J.&Ingrid Oliveira de Nunes|remedi caus effect situat architectur|2018|101.0
102|Victor Hugo Oliveira&Elpídio Oscar Benitez Nara&Jacques Nelson Corleta Schreiber&Liane Mahlmann Kipper&Julio Cezar Mairesse Siluk&Guilherme Augusto Schwingel|manag model correl indic pp|2018|102.0
103|Li, Min&CAUSHAJ, ARBER&Rodrigo César Pedrosa Silva&LOWTHER, DAVID|network base ore sort|2018|103.0
104|Rafael Kunst&AVILA, LEANDRO&PIGNATON, EDISON&BAMPI, SERGIO&Rochol, Juergen|improv network resourc alloc smart citi video surveil|2018|104.0
105|Cristina Gomes Fernandes&de Paula, Samuel P.&Pedrosa, Lehilton L. C.|improv approxim algorithm capacit fault toler k center|2018|105.0
106|Renata Dantas&Jamilson Dantas&Gabriel Alves de Albuquerque Junior&Paulo Romero Martins Maciel|analysi perform model system|2018|106.0
107|FRANCH, XAVIER&MADHAVJI, NAZIM H.&Carlos Henrique Cabral Duarte|special section conduct empir studi industri|2018|107.0
108|Adami, Marcos&BERNARDES, SÉRGIO&Arai, Egidio&Ramon Morais de Freitas&SHIMABUKURO, YOSIO E.&ESPÍRITO-SANTO, FERNANDO D.B.&RUDORFF, BERNARDO F.T.&Liana O. Anderson|season veget type south america depict resolut imag spectroradiomet time seri|2018|108.0
109|DE CARVALHO, EMERSON BEZERRA&Elizabeth Ferreira Gouvêa Goldbarg&Marco Cesar Goldbarg|multi version lin heurist travel salesman problem|2018|109.0
110|Clenio Figueiredo Salviano|teach softwar process improv method evalu model|2018|110.0
111|VIEIRA, GIOVANNI CORREIA&DE MENDONÇA, ADRIANO RIBEIRO&DA SILVA, GILSON FERNANDES&ZANETTI, SIDNEY SÁRA&Mayra Luiza Marques da Silva&DOS SANTOS, ALEXANDRE ROSA|prognos diamet height tree eucalyptu intellig|2018|111.0
112|SILVA, E.F.&SILVA, R.F.&VIEIRA, G.C.&LEITE, C.C.C.&AGUIAR, M.O.&FIGUEIREDO, E.O.&Mayra Luiza Marques da Silva&SILVA, G.F.|plan product unit forest manag area amazon|2018|112.0
113|ECKERT, JONY JAVORSKI&SANTICIOLLI, FABIO MAZZARIOL&BERTOTI, ELVIS&COSTA, EDUARDO DOS SANTOS&Fernanda Cristina Corrêa&SILVA, LUDMILA CORRÊA DE ALKMIN E&DEDINI, FRANCO GIUSEPPE|gear shift optim improv vehicl perform fuel consumpt engin emiss|2018|113.0
114|CAMATA, JOSE J.&SILVA, VÍTOR&Valduriez, Patrick&Marta Lima de Queiros Mattoso&COUTINHO, ALVARO L.G.A.|visual data analysi turbid current simul|2018|114.0
115|BETZEK, NELSON MIGUEL&SOUZA, EDUARDO GODOY DE&BAZZI, CLAUDIO LEONES&Kelyn Schenatto&GAVIOLI, ALAN|rectif method optim manag zone|2018|115.0
117|Jean Carlos Hrycyk&Inali Wisniewski Soares&Luciane Telinski Wiedermann Agner|definit object constraint languag rule model support develop android applic|2018|117.0
118|Rafael de Oliveira Werneck&DE ALMEIDA, WALDIR RODRIGUES&STEIN, BERNARDO VECCHIA&Daniel Vatanabe Pazinato&JÚNIOR, PEDRO RIBEIRO MENDES&PENATTI, OTÁVIO AUGUSTO BIZETTO&Anderson de Rezende Rocha&TORRES, RICARDO DA SILVA|framework design deploy execut recommend machin learn experi|2018|118.0
119|Paulo Vitorino&Sandra Eliza Fontes de Avila&Mauricio Lisboa Perez&Anderson de Rezende Rocha|leverag deep neural network fight child pornographi age social media|2018|119.0
120|Ali Karaali&Cláudio Rosito Jung|edg base defocu blur estim adapt scale select|2018|120.0
121|Roman Reberger&DALL?OGLIO, ALINE&Cláudio Rosito Jung&RASIA-FILHO, ALBERTO A.|structur divers spine evidenc reconstruct procedur golgi stain microscopi|2018|121.0
122|DE MESQUITA NETO, JOAQUIM ALVINO&Karin Becker|relat topic behavior effect game|2018|122.0
123|Jorge Luis Poco-Medina&MAYHUA, ANGELA&HEER, JEFFREY|extract color map bitmap imag visual|2018|123.0
124|Daricélio Moreira Soares&Manoel Limeira de Lima Junior&Alexandre Plastino de Carvalho&Leonardo Gresta Paulino Murta|factor influenc review assign pull request|2018|124.0
125|Troy Costa Kohwalter&Leonardo Gresta Paulino Murta&Esteban Walter Gonzalez Clua|filter data game session telemetri similar collaps|2018|125.0
126|Marcelo da Silva Trindade&MATOS, J.&VASCONCELOS, P. B.|deal function coeffici tau method|2018|126.0
127|DEY, SANTANU S.&IROUME, ANDRES&Marco Serpa Molinaro&SALVAGNIN, DOMENICO|improv random step feasibl pump|2018|127.0
129|Henrique Cândido de Oliveira&Aluir Porfírio Dal Poz&Mauricio Galo&Ayman F. Habib|surfac gradient approach occlus detect base triangul irregular network true gener|2018|129.0
130|TOMMASELLI, ANTONIO MARIA GARCIA&Mauricio Galo&DOS REIS, THIAGO TIEDTKE&RUY, ROBERTO DA SILVA&DE MORAES, MARCUS VINICIUS ANTUNES&MATRICARDI, WANDER VIEIRA|develop assess data set contain frame imag dens airborn laser scan point cloud|2018|130.0
131|Adilson Lopes Khouri&Luciano Antonio Digiampietri|combin artifici intellig ontolog frequenc base approach recommend activ scientif|2018|131.0
132|João Roberto Bertini Junior&Maria do Carmo Nicoletti|boost base stream data classif|2018|132.0
133|Bruno Cartaxo&Gustavo Henrique Lima Pinto&SOARES, SERGIO|model transfer knowledg softwar engin research practic|2018|133.0
135|Gustavo Henrique Lima Pinto&Fernando Castor|energi effici new concern applic softwar develop|2018|135.0
136|Alberto José Alvares&Sebastian Toquica Arenas&Marcelo Henrique Souza Bomfim&Eduardo Jose Lima II|retrofit asea industri robot numer control technolog base|2018|136.0
137|Alberto José Alvares&Sebastian Toquica Arenas&Eduardo Jose Lima II&Marcelo Henrique Souza Bomfim|retrofit manipul comput numer base control|2018|137.0
138|Kattiuscia Bitencourt&ARAÚJO DURÃO, FREDERICO&Manoel Gomes de Mendonça Neto&LAIQUE BOMFIM DE SOUZA SANTANA, LASSION|model fire emerg situat|2018|138.0
139|AFFONSO, ALEX ANTONIO&Evandro Luis Linhari Rodrigues&PAIVA, MARIA STELA VELUDO DE|boost weber filter eye local scenario|2018|139.0
140|Evandro Luis Linhari Rodrigues&André Luiz Martins&PAIVA, MARIA STELA VELUDO DE|feather effect detect artifact agglomer index base video techniqu|2018|140.0
141|LINTZMAYER, CARLA NEGRI&FERTIN, GUILLAUME&Zanoni Dias|sort permut string length weight rearrang|2018|141.0
142|Oriel Frigo&Neus Sabater&Julie Delon&Pierre Hellier|style transfer patch sampl|2018|142.0
143|Tereza Kelly Gomes Carneiro&Renata Souza Freitas Dantas Barreto&Roberto Luiz Souza Monteiro&Hernane Borges de Barros Pereira|distanc learn pedagog manag model base affin network|2018|143.0
144|Vinicius Ruela Pereira Borges&OLIVEIRA, MARIA CRISTINA F. DE&SILVA, THAIS GARCIA&VIEIRA, ARMANDO AUGUSTO HENRIQUES&HAMANN, BERND|region grow segment green imag|2018|144.0
145|Gerson de Souza Faria&KIM, HAE YONG|audio analysi channel attack pin pad|2018|145.0
146|Carlos Norberto Fischer&Victor de Abreu Campos&Victor Hugo Barella|search protocol obtain sequenc learn profil hidden model|2018|146.0
147|LIMA, ERIC MATHEUS ROCHA&DE OLIVEIRA, VIVIAN&PAVLOVI', VLADAN&Carlos Norberto Fischer&MACHADO, AFONSO ANTONIO&TERTULIANO, IVAN WALLAN|influenc expenditur footbal industri result case studi brazilian footbal leagu|2018|147.0
148|BULHÕES, TEOBALDO&HÀ, MINH HOÀNG&MARTINELLI, RAFAEL&Thibaut Victor Gaston Vidal|vehicl rout problem servic level constraint|2018|148.0
149|TAIRA, GABRIEL MAMORU NAKAMURA&Antonio Carlos Sementille&SANCHES, SILVIO RICARDO RODRIGUES|influenc camera viewpoint augment realiti interact|2018|149.0
150|CLAURE, YURI NAVARRO&Edson Takashi Matsubara&PADOVANI, CARLOS&PRATI, RONALDO CRISTIANO|water travel time estim base deriv dynam time warp perceptu point|2018|150.0
151|Gabriel Paludo Licks&Adriano Canabarro Teixeira&Kris Luyten|smart web platform implement|2018|151.0
153|Díbio Leandro Borges&VIDAL, FLÁVIO B.&FLORES, MARTA R.P.&MELANI, RODOLFO F.H.&GUIMARÃES, MARCO A.&MACHADO, CARLOS E.P.|face proport age estim investig featur select inform criterion|2018|153.0
155|Joao Gari da Silva Fonseca Junior&NISHITSUJI, YUKI&UDAGAWA, YUSUKE&URABE, CHIYORI T.&SAITO, TETSUO&UNO, FUMICHIKA&OHTAKE, HIDEAKI&OOZEKI, TAKASHI&Ogimoto, Kazuhiko|photovolta power fluctuat frequenc regul control time frame studi resolut data|2018|155.0
156|MOURA, DOUGLAS L.L.&CABRAL, RAQUEL S.&Thiago Bruno Melo de Sales&AQUINO, ANDRE L.L.|algorithm unit deploy between central preprocess|2018|156.0
157|Antonio Augusto Goncalves&Carlos Henrique Fernandes Martins&Jose Geraldo Pereira Barbosa&DE CASTRO SILVA, SANDRO LUÍS FREIRE|big data applic cancer research case studi brazilian nation cancer institut|2018|157.0
158|Antonio Augusto Goncalves&Carlos Henrique Fernandes Martins&Jose Geraldo Pereira Barbosa&DE CASTRO SILVA, SANDRO LUÍS FREIRE|innov process cancer treatment implement pictur archiv commun system pac brazilian nation cancer institut|2018|158.0
159|DE CASTRO SILVA, SANDRO LUÍS FREIRE&DE OLIVEIRA, SAULO BARBARÁ&Antonio Augusto Goncalves&Carlos Henrique Fernandes Martins|servic manag enabl case brazilian nation institut cancer|2018|159.0
160|Antonio Augusto Goncalves&CHENG Cezar&Carlos Henrique Fernandes Martins&Jose Geraldo Pereira Barbosa&DE CASTRO SILVA, SANDRO LUÍS FREIRE|busi intellig cancer prevent control case studi brazilian nation cancer institut|2018|160.0
161|Luiz Filipe Menezes Vieira&Marcos Augusto M. Vieira&José Augusto Miranda Nacif&Alex Borges Vieira|autonom wireless lake monitor|2018|161.0
162|SOUZA, CELSO L.&PÁDUA, FLÁVIO L.C.&LIMA, VERA L.S.&Anisio Mendes Lacerda&CARNEIRO, CARLOS A.G.|approach support creation neolog sign languag|2018|162.0
163|Héctor Julián Tejada Herrera&Morato, Silvio&Khallil Taverna Chaim Correio|x softwar score anim behavior enclos space|2018|163.0
164|Carlos Henrique Farias dos Santos&Cildoz, Mariana Uzeda&TERRA, MARCO HENRIQUE&DE PIERI, EDSON ROBERTO|slide mode control tune base power approach appli vehicl|2018|164.0
