|autores|titulo|ano|group
109|Felipe Almeida Lessa&Taina Raiola Alencar&Brigido, Marcelo de Macedo&Daniele Martins Neto&Maria Emília Machado Telles Walter&Peter F. Stadler|cluster clan famili class|2012|109.0
110|BALAN, André Guilherme Ribeiro&Marques, Paulo M.A.&Balan, André G.R.&TRAINA, A. J. M.&Marcela Xavier Ribeiro&MARQUES, Paulo Mazzoncini de Azevedo&TRAINA JR, Caetano&Traina Jr., Caetano&Traina, Agma J.M.&Ribeiro, Marcela X.|histogram analysi appli skull strip problem|2012|110.0
111|Leandro de Araújo Lima&Leandro de Araújo Lima&Junior Barrera&Marcelo Ris&Maria Mitzi Brentani&Helena Brentani|comput predictor set influenc zone multi layer genet network explor role estrogen breast cancer|2012|111.0
112|NAJMAN, LAURENT&Junior Barrera&SAGAR, B. S. DAYA&MARAGOS, PETROS&SCHONFELD, DAN|introduct issu filter segment mathemat morpholog|2012|112.0
113|COSTA, ROSTAND&BRASILEIRO, FRANCISCO&LEMOS FILHO, GUIDO&Denio Mariz Timoteo de Sousa|broadcast network creat demand extrem scale throughput comput infrastructur|2012|113.0
114|Gabriel Guerra&Fernando Rochinha&Renato Nascimento Elias&Daniel Cardoso Moraes de Oliveira&Eduardo Ogasawara&Jonas Dias&Marta Mattoso&Alvaro Coutinho|uncertainti quantif comput predict model fluid dynam manag engin|2012|114.0
115|de Espindola, Giovana M.&de Aguiar, Ana Paula D.&Pebesma, Edzer&Gilberto Camara Neto&Fonseca, Leila|land use dynam brazilian amazon base sens census data|2012|115.0
116|Karine Reis Ferreira&Antônio Miguel Monteiro&Gilberto Camara Neto|move object data sourc|2012|116.0
119|Antonio Juarez Sylvio Menezes de Alencar&Érica Castilho Grão&Eber Assis Schmitz&Alexandre Correa&Otávrio Henrique dos Santos Figueiredo|evalu effici risk manag portfolio project data envelop analysi approach|2012|119.0
120|Antonio Juarez Sylvio Menezes de Alencar&Jorge V. Doria Jr.&Eber Assis Schmitz&Alexandre Luis Correa|merit pitfal increment fund method softwar project schedul algorithm|2012|120.0
121|Cristiane Selem Ferreira Neves&Eber Assis Schmitz&Fabio Protti&Antonio Juarez Sylvio Menezes de Alencar|novel statist method generat test set given coverag probabl|2012|121.0
123|Sílvia Maria Fonseca Silveira Massruhá&Raphael Fuini Riccioti&Helano Póvoas de Lima&Carlos Alberto Alves Meira|tool generat infer system|2012|123.0
124|Edimar Manica&Carina Friedrich Dorneles&Renata de Matos Galante|handl inform web search engin|2012|124.0
125|do Lago Pereira, Silvio&Nunes de Barros, Leliane&Leliane Nunes de Barros|planner agent tri presenc nondetermin|2012|125.0
126|Bruno Barberi Gnecco&Diego Roberto Colombo Dias&Marcelo de Paiva Guimarães|paint medium|2012|126.0
127|BERTIPAGLIA, TÁSSIA SOUZA&CARREÑO, LUIS ORLANDO DUITAMA&MACHADO, CARLOS HENRIQUE CAVALLINI&ANDRIGHETTO, CRISTIANA&Ricardo da Fonseca|estim paramet score correl product trait cattl|2012|127.0
129|ANGARITA-JAIMES, NATALIA&DEWHIRST, OLIVER P.&SIMPSON, DAVID M.&KONDOH, YASUHIRO&ALLEN, ROBERT&Philllip L Newland|dynam analogu signal network control limb movement|2012|129.0
130|JING, XINGJIAN&SIMPSON, DAVID M.&ALLEN, ROBERT&Philllip L Newland|understand system movement control wiener kernel featur analysi|2012|130.0
131|WILSON, EMMA&RUSTIGHI, EMILIANO&Philllip L Newland&MACE, BRIAN R.|comparison model forc muscl respons puls train input|2012|131.0
134|Ricardo Guerra Marroquim&Ricardo Guerra Marroquim&Gustavo Thebit Pfeiffer&Felipe Carvalho&Antonio Alberto Fernandes de Oliveira|textur model photo|2012|134.0
135|CALAZANS, ANGELICA TOFFANO SEIDEL&KOSLOSKI, RICARDO AJAX DIAS&Luiz Carlos Miyadaira Ribeiro Junior|propos model softwar test focus manag servic|2012|135.0
136|Lucas Mello Schnorr&Huard, Guillaume&Navaux, Philippe Olivier Alexandre|aggreg model achiev visual analysi applic|2012|136.0
138|Cigdem Sengul&Aline Carneiro Viana&Artur Ziviani|survey adapt servic cope dynam wireless self organ network|2012|138.0
139|Artur Ziviani&Thiago Boubée Cardozo&Antônio Tadeu Azevedo Gomes|rapid prototyp activ measur tool|2012|139.0
140|José Ignacio Alvarez-Hamelin&Eric Fleury&Alessandro Vespignani&Artur Ziviani|complex network tool method guest editori|2012|140.0
141|MARINHO, JOSÉ&Edmundo Heitor da Silva Monteiro|radio survey communic protocol spectrum decis issu research direct|2012|141.0
142|Julio Teodoro da Silva&Aurora R. T. Pozo&Silvia Regina Vergilio&Martin Musicante|search base evolut schema|2012|142.0
143|Adam Banzi&Tiago Nobre&João Carlos Árias&Gabriel Bertol Pinheiro&Pozo, Aurora&Silvia Regina Vergilio|select mutat oper approach|2012|143.0
144|Silvia Regina Vergilio&Aurora Pozo&João Carlos Garcia Árias&Rafael da Veiga Cabral&Tiago Nobre|optim algorithm appli class integr test order problem|2012|144.0
145|Tiago Nobre&Silvia Regina Vergilio&Aurora Pozo|reduc interfac mutat cost optim algorithm|2012|145.0
146|Tiago Silva da Silva&Milene Selbach Silveira&Frank Maurer&Theodore Hellmann|user experi design agil develop theori practic|2012|146.0
147|BASSI, HUGO VINÍCIUS&Virgilio Jose Martins Ferreira Filho&BAHIENSE, LAURA|plan schedul fleet rig simul optim|2012|147.0
148|Weverton Luis da Costa Cordeiro&Flávio Roberto Santos&Antonio Marinho Pilla Barcellos&Luciano Paschoal Gaspary|ident manag base adapt puzzl protect system sybil attack|2012|148.0
149|Flávio Roberto Santos&Weverton Luis da Costa Cordeiro&Luciano Paschoal Gaspary&Barcellos, Marinho Pilla|pollut tast tag base strategi increas download qualiti file share system|2012|149.0
150|Mehdi Shadaram&David Akopian&Glaucio Haroldo Silva de Carvalho|guest editor introduct special issu design analysi system inspir|2012|150.0
151|Glaucio Haroldo Silva de Carvalho&Alagan Anpalagan&Isaac Woungang&Sanjay K. Dhurandher|energi effici radio resourc manag scheme heterogen wireless network queue theori perspect|2012|151.0
152|ROHDE, KYLE H.&Diogo Fernando Veiga&CALDWELL, SHANNON&BALÁZSI, GÁBOR&RUSSELL, DAVID G.|link transcript profil physiolog state mycobacterium tuberculosi extend intracellular infect|2012|152.0
153|MIOTTO, PAOLO&FORTI, FRANCESCA&AMBROSI, ALESSANDRO&PELLIN, DANILO&Diogo Fernando Veiga&BALAZSI, GABOR&GENNARO, MARIA L.&DI SERIO, CLELIA&GHISOTTI, DANIELA&CIRILLO, DANIELA M.|genom wide discoveri small mycobacterium tuberculosi|2012|153.0
154|Cláudio Garcia Batista&Rego, Cássio G.|equat model propag smooth terrain|2012|154.0
156|REBÊLO, HENRIQUE&LIMA, RICARDO&Gary Leavens&CORNÉLIO, MÁRCIO&MOTA, ALEXANDRE&César Augusto Lins de Oliveira|optim generat aspect orient assert check code program transform studi|2012|156.0
157|Flávio Ceci&Ricardo Pietrobon&Gonçalves, Alexandre Leopoldo|turn text research network inform retriev comput ontolog creation scientif databas|2012|157.0
160|Benassi-Werke, Mariana E.&Marcelo Gomes de Queiroz&Araújo, Rúben S.&Bueno, Orlando F. A.&Oliveira, Maria Gabriela M.|musician work memori tone word|2012|160.0
161|Carlos G. Mansur&Martin Luiz Myczkowski&Sergio B. Cabral&Maria C. Sartorelli&Bianca Bellini&Alvaro Machado Dias&Bernik, MA&Marco Marcolin|placebo effect stimul treatment compuls disord random control trial|2012|161.0
164|Martin Luiz Myczkowski&Marco Antônio Marcolin&Alvaro Machado Dias&Tatiana Luvisotto&Debora Arnaut&Bianca Boura Bellini&Carlos Gustavo Mansur&Joel Rennó&Gabriel Tortella&Philip Ribeiro|repetit magnet stimul effect clinic cognit social perform postpartum depress|2012|164.0
165|Marco Antonio Casanova&Simone D.J. Barbosa&Karin Koogan Breitman&Antonio Luz Furtado|decad research databas design rio|2012|165.0
167|Emanuel Benício de A. Cajueiro&Ricardo de Araújo Kalid&Leizer Schnitman|model wavelet network infer rod posit|2012|167.0
168|Luiz Henrique Santos Torres&Leizer Schnitman&Carlos Antonio Vieira Vasconcelos&J A M Felippe de Souza|feedback linear model refer adapt control magnet levit system|2012|168.0
170|Olavo de Holanda Cavalcanti Neto&Rafael Ferreira&Evandro de Barros Costa&Ig Ibert Bittencourt&Jean Carlos de Carvalho Melo&Willy Tiengo&Mário Peixoto|resourc recommend system base agent web help student learn environ|2012|170.0
171|Jean Carlos de Carvalho Melo&Rafael Ferreira&Evandro de Barros Costa&Patrick Brito&João Pedro Pontes&Frederico Luiz Gonçalves Freitas|mine text student system interact recommend paper|2012|171.0
172|Mario Salvador González Rodríguez&RODRÍGUEZ, FRANCISCO B.&SERRANO, EDUARDO&ERICHSEN, R.&THEUMANN, W.K.&DOMINGUEZ, D.|inform code network|2012|172.0
173|Sandra Dutra Piovesan&Érico Marcelo Hoff do Amaral&Catiane Priscila Barbosa Arenhardt&Roseclea Duarte Medina|u sea learn cloud comput|2012|173.0
174|Aernout van Enter&Victor Ermolaev&Giulio Iacobelli&Christof Külske|properti evolv ise model tree|2012|174.0
176|Felipe Lavratti&Carlos Silva&Ceratti, A.&Darcio Prestes&Alex Sandro Roschildt Pinto&LETICIA BOLZANI&Vargas, F.&Carlos Montez&Hernandez, F.&Edmundo Gatti|transmiss power self optim techniqu wireless sensor network|2012|176.0
177|Araújo, Gustavo Medeiros de&Alex Sandro Roschildt Pinto&Kaiser, Jörg&Becker, Leandro Buss|approach improv connect predict mobil wireless sensor network|2012|177.0
178|ADNAN, NULL&MARUCCI, E. A.&ZAFALON, G. F. D.&MOMENTE, J. C.&Alex Sandro Roschildt Pinto&AMAZONAS, J.R.A.&SHIYOU, YANG&SATO, LÍRIA MATSUMOTO|thread overcom synchron delay parallel multipl progress align algorithm|2012|178.0
180|CELSO RIBEIRO&Isabel Cristina Mello Rosseti&REYNALDO VALLEJOS|exploit run time distribut compar search algorithm|2012|180.0
181|Teixeira, Cesar A. C.&Erick Lazaro Melo&Freitas, Giliard B.&Santos, Celso A. S.&Maria da Graca Campos Pimentel&Maria da Graca Campos Pimentel|discrimin media moment media interv sticker base watch comment annot|2012|181.0
182|Felipe Gomes de Carvalho&TREVISAN, DANIELA G.&RAPOSO, ALBERTO|design interfac studi user interfac|2012|182.0
184|Christiano Braga&Roberto Menezes&Thiago Comicio&Cassio Santos&Landim, E.|transform contract practic|2012|184.0
185|Marco Antonio Toranzo Cespedes&Gilberto Amado de Azevedo Cysneiros Filho&Yessica Gómez|framework improv requir traceabl|2012|185.0
186|João Batista dos Santos Filho&Douglas F. de Albuquerque&Nelson O Moreno|concentr mix bond ise model|2012|186.0
187|Jaelson Freire Brelaz de Castro&Lucena, Marcia&Carla Taciana Lima Lourenco Silva Schuenemann&Alencar, Fernanda&Santos, Emanuel&Pimentel, João|chang attitud generat model|2012|187.0
