autores*|*titulo*|*ano
Miriam Klemann&Clevi Elena Rapkiewicz*|*Explorando a interacao e a colaboracao no ensino fundamental usando uma ferramenta Wiki: um estudo de caso em Farroupilha ? RS*|*2014
lucia de fátima lúcio gomes da costa&Claudio Márcio Campos de Mendonça&Giovani Rodrigues Júnior&Maria Veleria P. Araújo&Joméria M. Lima Alloufa*|*Conflitos Organizacionais entre Geracoes: um estudo empirico com a equipe de desenvolvimento de software do IFRN (Qualis B3)*|*2014
FILHO, GERALDO&UEYAMA, JÓ&VILLAS, LEANDRO&Alex Sandro Roschildt Pinto&GONÇALVES, VINÍCIUS&PESSIN, GUSTAVO&PAZZI, RICHARD&BRAUN, TORSTEN*|*NodePM: A Remote Monitoring Alert System for Energy Consumption Using Probabilistic Techniques*|*2014
PAVARINO, E&NASCIMENTO, M Z DO&NEVES, L A&MACHADO, J M&GODOY, M F DE&SHIYOU, Y&MOMENTE, J C&ZAFALON, G F D&Alex Sandro Roschildt Pinto&VALÊNCIO, C R*|*Delaunay Tetrahedralization of the Heart Based on Integration of Open Source Codes*|*2014
RIBEIRO, ADRIANO CESAR&Alex Sandro Roschildt Pinto&ZAFALON, GERALDO FRANCISCO DONEGA&Pigatto, Daniel Fernando&BRANCO, KALINKA CASTELO&CANSIAN, ADRIANO MAURO*|*AN APPROACH TO MITIGATE DENIAL OF SERVICE ATTACKS IN IEEE 802.11 NETWORKS*|*2014
MARUCCI, EVANDRO A.&MACHADO, JOSÉ M.&ZAFALON, GERALDO F. D.&MOMENTE, JULIO C.&NEVES, LEANDRO A.&VALÊNCIO, CARLO R.&Alex Sandro Roschildt Pinto&CANSIAN, ADRIANO M.&DE SOUZA, ROGERIA C. G.&SHIYOU, YANG*|*An Efficient Parallel Algorithm for Multiple Sequence Similarities Calculation Using a Low Complexity Method*|*2014
ARMANI, FERNANDO AUGUSTO SILVEIRA&Ricardo Carvalho de Almeida&DIAS, NELSON LUÍS DA COSTA*|*Statistical evaluation of a new air dispersion model against AERMOD using the Prairie Grass data set*|*2014
SOARES, A.S.&Delbem, A.C.B.&VAN BAALEN, J.&COELHO, C.J.&Fernando Marques Federson&DE LIMA, T.W.&SOARES, F.A.A.M.N.*|*Mutation-based compact genetic algorithm for spectroscopy variable selection in determining protein concentration in wheat grain*|*2014
Rainier Sales&Esteban Clua&Aline Marins Paes Carvalho&Daniel Cardoso Moraes de Oliveira*|*Experiencing Affective Agents in Simulation Games*|*2014
Alexandre Torres&Renata Galante&Marcelo Soares Pimenta*|*ENORM*|*2014
GODOY, ARTHUR PEDRO&Caio Cesar Viel&Erick Lazaro Melo&Diego Robert Colombo Dias&Luiz Carlos Trevelin&TEIXEIRA, CESAR A.C.*|*Multimedia Presentation Integrating Media with Virtual 3D Realistic Environment Produced in Real Time with High Performance Processing*|*2014
Alexandre Martins dos Anjos&Leonardo Fernandes Cherubini&Romero Tori&NUNES, FATIMA L.S.*|*A comparative study between automated and human evaluation of sensory-motor skills in Interactive 3D Virtual Environments involving application of intramuscular injection.*|*2014
Cecilia Dias Flores&Marta Rosecler Bez&Rosana Bruno*|*O Uso de Simuladores no Ensino da Medicina*|*2014
Ânderson Schuh&Alessandro Lima&Regine O. Heidrich&João Batista Mossmann&Cecilia Dias Flores&Marta Rosecler Bez*|*Desenvolvimento de um simulador controlado por interface cerebro-computador nao invasiva para treinamento na utilizacao de cadeira de rodas*|*2014
Marta Rosecler Bez&Cecilia Dias Flores*|*Construcao de um Modelo para o Uso de Simuladores na Implementacao de Metodos Ativos de Aprendizagem nas Escolas de Medicina*|*2014
Edson Felix dos Santos&Cecilia Dias Flores&Waldo Mattos*|*Uso de Videoaulas Interativas na Disciplina de Semiologia Geral de um Curso de Medicina*|*2014
Marta Rosecler Bez&João Marcelo Fonseca&Vinícius Maroni&Paulo Ricardo Barros&Sílvio César Cazella&Cecilia Dias Flores*|*Simulador Inteligente para a Tomada de Decisao em Cuidados de Saude - SimDeCS*|*2014
Francisco Milton Mendes Neto&Alisson Alan Lima da Costa&Enio Lopes Sombra&Jonathan Darlan Cunegundes Moreira&Ricardo Alexsandro de Medeiros Valentim&JOSÉ JAVIER SAMPER&Rogério Patrício Chagas do Nascimento&Cecilia Dias Flores*|*Content's Personalized Recommendation for Implementing Ubiquitous Learning in Health 2.0*|*2014
Regis Leandro Sebastiani&Marta Rosecler Bez&Rosana Bruno&Cecilia Dias Flores*|*Validacao do Simulador de Paciente Virtual SIACC*|*2014
Cecilia Dias Flores&João Marcelo Lopes Fonseca&Bez, Marta Rosecler&Respício, Ana&Helder Coelho*|*Method for Building a Medical Training Simulator with Bayesian Networks: SimDeCS*|*2014
Lucas. R. Kochenborger&Fábio Koehler&Marta Rosecler Bez&Guido Rosito&Cecilia Dias Flores*|*Desenvolvimento de um prototipo de software para quantificar a gordura epicardica em imagens de tomografia computadorizada*|*2014
LEITE, ALLAN R.&Fabrício Enembreck&BARTHÈS, JEAN-PAUL A.*|*Distributed Constraint Optimization Problems: Review and Perspectives*|*2014
Jones Granatyr&Juliana Ruby&Otto Robert Lessing&Fabrício Enembreck*|*Mineracao com aprendizagem de maquina*|*2014
Jones Granatyr&FABIO SPAK&Fabrício Enembreck&Otto Robert Lessing*|*Mineracao de dados com arvores de decisao*|*2014
William S. Silva&Richardson Ribeiro&Marcelo Teixeira&Fabrício Enembreck*|*IDENTIFICANDO EMOCOES EM REDES SOCIAIS: Um estudo de caso no facebook*|*2014
Christiano Braga&SANTOS, CÁSSIO&DA SILVA, VIVIANE TORRES*|*Consistency of model transformation contracts*|*2014
Josenalde Barbosa de Oliveira&José Boaventura-Cunha&MOURA OLIVEIRA, P.B.&Hélio Freire*|*A swarm intelligence-based tuning method for the sliding mode generalized predictive control*|*2014
CORREIA, ALEXANDRE R.S.&IYODA, JULIANO M.&Carla Taciana Lima Lourenco Silva Schuenemann*|*From Requirements to Ready to Run Software: A Brief Thought on How to Mechanize The Software Development Process*|*2014
ROMANO, PAOLO&PALMIERI, ROBERTO&QUAGLIA, FRANCESCO&CARVALHO, NUNO&Luis Rodrigues*|*On speculative replication of transactional systems*|*2014
Giovani Chiachia&FALCAO, ALEXANDRE X.&PINTO, NICOLAS&ROCHA, ANDERSON&COX, DAVID*|*Learning Person-Specific Representations From Faces in the Wild*|*2014
Oscar Maurício Caicedo Rendon&Carlos Raniery Paula dos Santos&Arthur Selle Jacobs&Lisandro Zambenedetti Granville*|*Monitoring Virtual Nodes using mashups*|*2014
Cunha, S. C. S.&Luis Alfredo Vidal de Carvalho&Katia Barão Corgozinho&Paula Gazé Houlguin&Ana Maria Reis Ferreira*|*A utilizacao da radioterapia no tratamento do carcinoma de celulas escamosas cutaneo felino avancado*|*2014
Fernando M. de oliveira&Rosa Maria Esteves Moreira da Costa&LANZILLOTTI, REGINA S.&Luis Alfredo Vidal de Carvalho&Paula Ventura&Raquel Gonçalves*|*A Virtual Reality Exposure Therapy for PTSD Patients Controlled by a Fuzzy Logic System*|*2014
Farley Simon Mendes Nobre&Walker, David S.&Michael Brown*|*ABILITY-BASED VIEW IN ACTION: A SOFTWARE CORPORATION STUDY*|*2014
Daniel Guerreiro Silva&Everton Zaccaria Nadalin&Guilherme Palermo Coelho&Leonardo Tomazeli Duarte&Ricardo Suyama&Romis Ribeiro de Faissol Attux&Fernando José Von Zuben&Jugurta Montalvão*|*A Michigan-like immune-inspired framework for performing independent component analysis over Galois fields of prime order*|*2014
Marcelino S. Silva&Carlos Renato Lisboa Francês&João Crisóstomo Weyl Albuquerque Costa&Diego Lisboa Cardoso*|*QoS Management in Smart Grids: a Markovian Approach*|*2014
Igor da Penha Natal&Jorge Amaro Sarges Cardoso&Diego Lisboa Cardoso&Carlos Renato Lisboa Francês*|*Performance Evaluation of a Markovian Policy for Macro/Femto User Allocation Considering Aspects of QoS, QoE and Energy Efficiency*|*2014
Marcelino Silva da Silva&Carlos Renato Lisboa Francês&João Crisóstomo Weyl Albuquerque Costa&Diego Lisboa Cardoso&Nandamudi Lankalapalli Vijaykumar&Solon Venâncio de Carvalho*|*QoS Management in Smart Grids: a Markovian Approach*|*2014
igor natal&Jorge Amaro de Sarges Cardoso&Marcelino S. da Silva&José Jailton Henrique Ferreira Junior&Ádamo Lima de Santana&Diego Lisboa Cardoso&Carlos Renato Lisboa Francês*|*Performance Evaluation of a Markovian Policy for Macro/Femto User Allocation Considering Aspects of QoS, QoE and Energy Efficiency*|*2014
Murilo Coelho Naldi&Campello, R.J.G.B.*|*Evolutionary k-means for distributed data sets*|*2014
Ivani de Oliveira Negrão Lopes&Alexander Schliep&André Carlos Ponce de Leon Ferreira de Carvalho*|*The discriminant power of RNA features for pre-miRNA recognition*|*2014
Antonio Macilio Pereira de Lucena&Paulo Daving Lima Oliveira&Clauson Sales do N. Rios&Magno Prudêncio Almeida Filho&Francisco de Assis Tavares Ferreira da Silva*|*Flexible FPGA-based BPSK Signal Generator for Space Applications*|*2014
MACEDO RODRIGUES, ELDER&MOREIRA DE OLIVEIRA, FLÁVIO&TEODORO COSTA, LEANDRO&Maicon Bernardino da Silveira&ZORZO, AVELINO FRANCISCO&DO ROCIO SENGER SOUZA, SIMONE&SAAD, RODRIGO*|*An empirical comparison of model-based and capture and replay approaches for performance testing*|*2014
TORTO-ALALIBO, TRUDY&PURWANTINI, ENDANG&LOMAX, JANE&Joao Carlos Setubal&MUKHOPADHYAY, BISWARUP&TYLER, BRETT M.*|*Genetic resources for advanced biofuel production described with the Gene Ontology*|*2014
PURWANTINI, ENDANG&TORTO-ALALIBO, TRUDY&LOMAX, JANE&Joao Carlos Setubal&TYLER, BRETT M.&MUKHOPADHYAY, BISWARUP*|*Genetic resources for methane production from biomass described with the Gene Ontology*|*2014
THOMAS, ANDREW&NUNES, DIANA&Emmanuel Dias-Neto&GLEBER-NETTO, FREDERICO&FERNANDES, GUSTAVO&AMORIM, MARIA&BARBOSA, LUISA&FRANCISCO, ANA&GUERRA DE ANDRADE, ARTHUR&Joao Carlos Setubal&KOWALSKI, LUIZ*|*Alcohol and tobacco consumption affects bacterial richness in oral cavity mucosa biofilms*|*2014
Leonardo Mosquera&Eduardo Bezerra&Rafael Barbastefano&Eduardo Soares Ogasawara*|*Proposta de Modelo de Avaliacao de Formas de Adocao e Acompanhamento de Ferramentas de Redes Sociais Corporativas*|*2014
Gustavo Paiva Guedes e Silva&Eduardo Bezerra&Eduardo Soares Ogasawara&Geraldo Bonorino Xexéo*|*MAM: Metodo para Agrupamentos Multiplos em Redes Sociais Online Baseado em Emocoes, Personalidades e Textos*|*2014
Marta Lima de Queiros Mattoso&Jonas Furtado Dias&Kary Ocana&Eduardo Soares Ogasawara&Flavio Costa&Felipe Horta&Vítor Sousa&Daniel Cardoso Moraes de Oliveira*|*Dynamic steering of HPC scientific workflows: A survey*|*2014
HOLANDA CASSIANO, DEISEMAR&ARRUDA CORREA, SAMANDA CRISTINE&DE SOUZA, EDMILSON MONTEIRO&DA SILVA, ADEMIR XAXIER&Jose Guilherme Pereira Peixoto&TADEU LOPES, RICARDO*|*Using computational modeling to compare X-ray tube Practical Peak Voltage for Dental Radiology*|*2014
Carlos Eduardo Veloso de Almeida&Ricardo Ochoa&LIMA, MARILENE COELHO DE&DAVID, MARIANO GAZINEU&PIRES, EVANDRO JESUS&Jose Guilherme Pereira Peixoto&Salata, Camila&BERNAL, MARIO ANTÔNIO*|*A Feasibility Study of Fricke Dosimetry as an Absorbed Dose to Water Standard for 192Ir HDR Sources*|*2014
BELA FEIMAN SAPIERTEIN SILVA&Kallen Dettmann Wandekoken&Maristela Dalbello Araújo&Gladys Amelia Vélez Benito*|*Dificuldade frente ao processo de regionalizacao na pratica dos gestores da saude*|*2014
VELOSO, PAULO A.S.&Sheila Regina Murgel Veloso&BENEVIDES, MARIO R.F.*|*On a Graph Approach to Modal Logics*|*2014
Paulo Augusto Silva Veloso&Sheila Regina Murgel Veloso&Mario R F Benevides*|*PDL for structured data: a graph-calculus approach*|*2014
Marcelo Mendonça Teixeira&Tiago Alessandro Espínola Ferreira*|*Plataformas de Pesquisa: Inovacoes Tecnologicas para o Desenvolvimento da Investigacao Cientifica*|*2014
Marcelo Mendonça Teixeira&Ivaldir Honório de Farias Júnior&Tiago Alessandro Espínola Ferreira*|*Modelo de Comunicacao Virtual: O ?Logos? que Fundamenta o Conceito*|*2014
Ivoneide Mendes da Silva&Marcelo Mendonça Teixeira&Marcelo Brito Carneiro Leão&Walquíria Castelo Branco Lins*|*A Insercao das Tecnologias da Informacao e Comunicacao em Curriculos da Licenciatura em Quimica*|*2014
Marcelo Mendonça Teixeira&Marcelo Brito Carneiro Leão&Yuliane Maria de Siqueira Bezerra*|*A Educacao Programada em Plataformas de Aprendizagem: Contextualizacao Sociohistorica e a Pratica Didatico Pedagogica*|*2014
Marcelo Mendonça Teixeira&Marcelo Brito Carneiro Leão&Joel Alves de Lima Júnior&Josival dos Santos Silva*|*Ciudadania Ciber Digital*|*2014
Marcelo Mendonça Teixeira*|*A Tecnologia Educativa na Palestina: Da Omarieh School a Universidade Islamica de Gaza*|*2014
Magali Maria de Araújo Barroso*|*Aplicacao de grafos em um problema de rede*|*2014
Magali Maria de Araújo Barroso*|*Pes Molhados*|*2014
Leônidas Conceição Barroso&Magali Maria de Araújo Barroso*|*Teofilo Otoni e demais municipios do Vale do Mucuri-Brasil:Uma abordagem Interdisciplinar*|*2014
Glauber Wagner&Edmundo C Grisard&CAVALCANTI, MARIA C&Maria Luiza Machado Campos&Mattoso, Marta&DÁVILA, ALBERTO MR&JARDIM, RODRIGO&TSCHOEKE, DIOGO A&LOUREIRO, DANIEL R&OCAÑA, KARY ACS&RIBEIRO, ANTONIO CB&EMMEL, VANESSA E&PROBST, CHRISTIAN M&PITALUGA, ANDRÉ N*|*STINGRAY: system for integrated genomic resources and analysis*|*2014
CUADRAT, RAFAEL R. C.&Alberto Martín Rivera Dávila&CRUZ, SÉRGIO MANUEL DA SERRA&TSCHOEKE, DIOGO ANTÔNIO&Silva, Edno&Tosta, Frederico&JUCÁ, HENRIQUE&JARDIM, RODRIGO&Maria Luiza Machado Campos&Mattoso, Marta*|*An Orthology-Based Analysis of Pathogenic Protozoa Impacting Global Health: An Improved Comparative Genomics Approach with Prokaryotes and Model Eukaryote Orthologs*|*2014
Andrea Monzón&Ana Paula Lemke&Juliane de S. N. de Moura*|*Colocacoes especializadas na ciencia da computacao: uma proposta de estudo terminologico para fins de ensino de ingles*|*2014
DUTTA GUPTA, SAYAN&SNIGDHA, D.&MAZAIRA, GISELA I.&GALIGNIANA, MARIO D.&SUBRAHMANYAM, C.V.S.&GOWRISHANKAR, N.L.&Raghavendra Nulgumnalli Manjunathaiah*|*Molecular docking study, synthesis and biological evaluation of Schiff bases as Hsp90 inhibitors*|*2014
DUTTA GUPTA, SAYAN&RAO, GANGA BALAJI&BOMMAKA, MANISH KUMAR&Raghavendra Nulgumnalli Manjunathaiah&ALETI, SWAPNA*|*Eco-sustainable synthesis and biological evaluation of 2-phenyl 1,3-benzodioxole derivatives as anticancer, DNA binding and antibacterial agents*|*2014
Vitor Vieira Vasconcelos&Renato Moreira Hadad&Paulo Pereira Martins Junior*|*Zoneamento Ecologico-Economico - Objetivos e Estrategias de Politica Ambiental*|*2014
Pedro Garcia Freitas&FARIAS, MYLENE C.Q.*|*A Parallel Framework for Video Super-resolution*|*2014
Fernando Almeida Barbalho&Janann Joslin Medeiros*|*Transparencia e legitimacao de objetivos institucionais em empresas estatais: um estudo de caso sobre a Petrobras*|*2014
André da Silva Schneider&BERRY, D. K.&Christian Briggs&Matt E Caplan&Horowitz, C. J.*|*Nuclear -waffles-*|*2014
Glauber De Bona&COZMAN, FABIO GAGLIARDI&Marcelo Finger*|*Towards classifying propositional probabilistic logics*|*2014
André Assis Lôbo de Oliveira&Celso Gonçalves Camilo Junior&Auri Marcelo Rizzo Vincenzi*|*O Teste de Mutacao Apoiado pelo Algoritmo Genetico Coevolucionario com Classificacao Genetica Controlada*|*2014
Isabel Cafezeiro&José Viterbo&Alexandre Rademaker&Edward Hermann Haeusler&Markus Endler*|*Specifying ubiquitous systems through the algebra of contextualized ontologies*|*2014
Freddy Lécué&Robert Tucke&Simone Tallevi-Diotallevi&Rahul Nair&Yiannis Gkoufas&Giuseppe Liguori&Mauro Borioni&Alexandre Rademaker&Luciano Barbosa*|*Semantic Traffic Diagnosis with STAR-CITY: Architecture and Lessons Learned from Deployment in Dublin, Bologna, Miami and Rio*|*2014
Marcelo Mendonça Teixeira&Tiago Ferreira&Ivaldir Honorio de Farias Junior*|*Modelo de Comunicacao Virtual: O ?Logos? que Fundamenta o Conceito*|*2014
Maikon Igor da Silva Soares&Corneli Gomes Furtado Júnior&Lidiane Silva&Francisco Carlos de Mattos Brito Oliveira&Rafael Bezerra de Oliveira&Nelson Alex Silva Lima&Éder Furtado Soares*|*VISUAL JO2: Um Objeto de Aprendizagem para o Ensino de Programacao Java a Deficientes Fisicos e Auditivos atraves do Estimulo Visual Um Estudo de Caso*|*2014
Chau Sen Shia&Ivanir Costa*|*Sistema fuzzy para analise de riscos em projetos de software atraves dos atributos da norma de qualidade iso 25000*|*2014
Nilo Silvio Costa Serpa&Ivanir Costa&Rodrigo Franco Gonçalves*|*Green IT and Waste Paper in Governmental Institutions: The Proposal of the Infotercio Financial Model*|*2014
Nilo Silvio Costa Serpa&Ivanir Costa&Diego Dias Rodrigues&Rodrigo Franco Gonçalves*|*The Green IT Certification Ruled by the Infotercio Financial Model*|*2014
Nilo Silvio Costa Serpa&Ivanir Costa&Oduvaldo Vendrameto&Pedro Luiz de Oliveira Costa Neto*|*Project and Work Organization in Solidarity Economy: A first Approach According to Production Engineering*|*2014
Nilo Silvio Costa Serpa&Bruna Brasil Sá&Ivanir Costa&Oduvaldo Vendrameto*|*Agribusiness, Agrienergy and Leadership: The Coaching as a Tool to Guide Talents*|*2014
Marinalva R. Barboza&Rodrigo Franco Gonçalves&Enrico D`onofrio&Ivanir Costa*|*Reverse Logistics of Information and Communication Technology Equipament: A Comparative Assessment of Laws and Programs*|*2014
Chau Sen Shia&Ivanir Costa*|*A Proposal for Virtualization with Coud Computing*|*2014
Chau Sen Shia&Ivanir Costa*|*Corporate Networks: A Proposal For Virtualization With Cloud Computing*|*2014
Chau Sen Shia&Ivanir Costa&Oduvaldo Vendrametto*|*Model of Quantum Computationg in the Cloud: The Relavistic Vision Applied in Corporate Network*|*2014
Chau Sen Shia&Ivanir Costa&Oduvaldo Vendrametto*|*Quantum Computing in the Cloud: The Relativistic*|*2014
REGIS, LÊDA N.&AYRES, CONSTÂNCIA FLÁVIA JUNQUEIRA&Antonio Miguel Vieira Monteiro&SOUZA, WAYNER VIEIRA&ACIOLI, RIDELANE VEIGA&SILVEIRA, JOSÉ CONSTANTINO&DE MELO-SANTOS, MARIA ALICE VARJAL&DA CUNHA, MÉRCIA CRISTIANE SANTANA&SOUZA, FÁTIMA&BATISTA, CARLOS ALBERTO VIEIRA&BARBOSA, ROSÂNGELA MARIA RODRIGUES&DE OLIVEIRA, CLÁUDIA MARIA FONTES*|*Characterization of the spatial and temporal dynamics of the dengue vector population established in urban areas of Fernando de Noronha, a Brazilian oceanic island*|*2014
Ana Paula Dalasta&Silvana Amaral&Antonio Miguel Vieira Monteiro*|*O Rio e as cidades: uma analise exploratoria de dependencias e alcances das comunidades do Arapiuns (Para-Brasil) e a formacao do urbano na Amazonia*|*2014
tathiane Mayumi Anazawa&Flávia da Fonseca Feitosa&Antonio Miguel Vieira Monteiro*|*VULNERABILIDADE SOCIOECOLOGICA NOS MUNICIPIOS DE CARAGUATATUBA E SAO SEBASTIAO, LITORAL NORTE DE SAO PAULO: MEDIDAS E REPRESENTACOES*|*2014
Leandro Melo de Sales&M. DE SALES, THIAGO&Almeida, Hyggo&Perkusich, Angelo&GORGÔNIO, KYLLER*|*Generalized connections and incentives for supporting CE devices in live streaming systems*|*2014
Francicleber Martins Ferreira&FREIRE, C.M.&BENEVIDES, M.R.F.&MENASCHÉ SCHECHTER, L.&MARTINS, A.T.*|*Polynomial hierarchy graph properties in hybrid logic*|*2014
Dayana Carla de Macedo&E C M ISHIKAWA&Celso Bilynkievycz dos Santos&H B BORGES&S N Matos&Antonio Carlos de Francisco*|*Proposed method for dimensionality reduction based on framework in gene expression domain*|*2014
Leomara Battisti Telles&Juliana Vitória Messias Bittencourt&Christiano Santos Rocha Pitta&Antonio Carlos de Francisco&Priscila Rubbo&Celso Bilynkievycz dos Santos&Luiz Alberto Pilatti*|*Inovacao de Produtos: Um Panorama dos Laticinios do Sudoeste do Parana*|*2014
Morena Mills&NICOL, SAM&WELLS, JESSIE A.&LAHOZ-MONFORT, JOSÉ J.&WINTLE, BRENDAN&BODE, MICHAEL&WARDROP, MARTIN&WALSHE, TERRY&PROBERT, WILLIAM J. M.&RUNGE, MICHAEL C.&POSSINGHAM, HUGH P.&MADDEN, EVE MCDONALD*|*Minimizing the Cost of Keeping Options Open for Conservation in a Changing Climate*|*2014
Morena Mills&ÁLVAREZ-ROMERO, JORGE G.&VANCE-BORLAND, KEN&COHEN, PHILIPPA&PRESSEY, ROBERT L.&GUERRERO, ANGELA M.&ERNSTSON, HENRIK*|*Linking regional planning and local action: Towards using social network analysis in systematic conservation planning*|*2014
SANTOS, VINICIUS RAFAEL N. DOS&AL-NUAIMY, WALEED&PORSANI, JORGE LUÍS&Nina Sumiko Tomita Hirata&ALZUBI, HAMZAH S.*|*Spectral analysis of ground penetrating radar signals in concrete, metallic and plastic targets*|*2014
Cristiano Eduardo Antunes&Sergio Scheer*|*Requisitos de informacao e mapas de processo de projeto de estruturas em concreto armado: um estudo de caso utilizando a metodologia IDM*|*2014
FILHO, GERALDO&UEYAMA, JÓ&VILLAS, LEANDRO&PINTO, ALEX&Vinícius Pereira Gonçalves&PESSIN, GUSTAVO&PAZZI, RICHARD&BRAUN, TORSTEN*|*NodePM: A Remote Monitoring Alert System for Energy Consumption Using Probabilistic Techniques*|*2014
Danilo Filitto&Airton Marco Polidório&Júlio Hasegawa&Nardênio Almeida Martins&Franklin César Flores*|*Mensuracao da Velocidade de Deslocamento de Corpos Rigidos em Tempo Real por Analise de Sequencia de Imagens e pela Transformacao Empirica Baseada nas Funcoes Polinomiais*|*2014
FILITTO, DANILO&HASEGAWA, JÚLIO KIYOSHI&Airton Marco Polidório&Nardênio Almeida Martins&Franklin César Flores*|*Real-time velocity measurement to linear motion of a rigid object with monocular image sequence analyses*|*2014
Gustavo Henrique Matos Bezerra Motta*|*Towards Social Radiology as an Information Infrastructure: Reconciling the Local With the Global*|*2014
Everton Alvares Cherman&Newton Spolaôr&VALVERDE-REBAZA, JORGE&Maria Carolina Monard*|*Lazy Multi-label Learning Algorithms Based on Mutuality Strategies*|*2014
Maria Carolina Monard&Jimena Torres Tomas&Newton Spolaôr&Everton Alvares Cherman*|*A Framework to Generate Synthetic Multi-label Datasets*|*2014
Oribes Pancracio Souza&Maria Celina Recena&Rodrigo Funabashi Jorge*|*A Metodologia Webquest na Contextualizacao da Quimica para o Ensino de Polimeros*|*2014
SANTANA, FABIANA S.&COSTA, ANNA H. REALI&TRUZZI, FLAVIO S.&DA SILVA, FELIPE L.&SANTOS, SHEILA L.&FRANCOY, TIAGO M.&Antonio Mauro Saraiva*|*A reference process for automating bee species identification based on wing images and digital image processing*|*2014
Cláudia Inês da Silva&Soraia Girardi Bauermann&Francisco de Assis Ribeiro dos Santos&Antonio Mauro Saraiva*|*Produccion de bases de datos computacionales para la construccion de la red de catalogos palinologicos online (rcpol) con claves interactivas para la identificacion de especies*|*2014
Nancy de Castro Stoppe&Juliana Saragiotto da Silva&Tatiana Teixeira Torres&Camila Carlos&Elayse Maria Hachich&Maria Inês Zanoli Sato&Antonio Mauro Saraiva&Laura Maria Mariscal Ottoboni*|*Clustering of water bodies in unpolluted and polluted environments based on Escherichia coli phylogroup abundance using a simple interaction database*|*2014
Márcia Beatriz Pereira Domingues&Jorge Rady de Almeida Junior&Wilian França Costa&Antonio Mauro Saraiva*|*A Workflow to Database Refactoring*|*2014
Allan Koch Veiga&Antonio Mauro Saraiva&Etienne Américo Cartolano Júnior*|*Data Quality Control in Biodiversity Informatics: The Case of Species Occurrence Data*|*2014
CANUTO, A. M. P.&Fernando Pintro&FAIRHURST, Michael*|*An effective template protection method for face and voice cancellable identification*|*2014
FERREIRA, DOUGLAS S.R.&PAPA, ANDRÉS R.R.&Ronaldo Parente de Menezes*|*Small world picture of worldwide seismic events*|*2014
COLLINGSWORTH, BEN&Ronaldo Parente de Menezes*|*A self-organized approach for detecting communities in networks*|*2014
CADEIRAS, MARTIN&Mohammad Soroya&Sagar Patel&Charlotte Starling&Gene Lim&Kevin Dong&Ronaldo Parente de Menezes&Mario Deng*|*Using Social Media as a Method of Increasing Organ Donation*|*2014
GHOSHAL, GOURAB&MANGIONI, GIUSEPPE&Ronaldo Parente de Menezes&PONCELA-CASANOVAS, JULIA*|*Social system as complex networks*|*2014
Fábio Farias Pereira&DE MORAES, MARCIO A. E.&UVO, CINTIA BERTACCHI*|*Implementation of a two-way coupled atmospheric-hydrological system for environmental modeling at regional scale*|*2014
Marcos Antonio de Siqueira&VAN  T HOOFT, FABIAN NICOLAAS CHRISTIAAN&DE OLIVEIRA, JULIANO RODRIGUES FERNANDES&MADEIRA, EDMUNDO ROBERTO MAURO&ROTHENBERG, CHRISTIAN ESTEVE*|*Providing Optical Network as a Service with Policy-based Transport SDN*|*2014
João Batista Seabra de Azevedo&BOSIO, ALBERTO&DILILLO, LUIGI&GIRARD, PATRICK&TODRI-SANIAL, AIDA&ALVAREZ-HERAULT, JEREMY&MACKAY, KEN*|*A Complete Resistive-Open Defect Analysis for Thermally Assisted Switching MRAMs*|*2014
Sergio Luis Sardi Mergen&Fabio Natanael Kepler&João Pablo Silva da Silva&Márcia Cristina Cera*|*Using PDCA as a General Framework for Teaching and Evaluating the Learning of Software Engineering Disciplines*|*2014
NISHIMURA, RENATA Y.&barbieiri, patricia&de castro, gabriela s.f.&JORDÃO, ALCEU A.&Gleici da Silva Castro Perdoná&SARTORELLI, DANIELA S.*|*Dietary polyunsaturated fatty acid intake during late pregnancy affects fatty acid composition of mature breast milk*|*2014
PILEGGI-CASTRO, C&TUNÇALP, Ö&SOUZA, JP&camelo jr, js&Gleici da Silva Castro Perdoná&MUSSI-PINHATA, MM&cecatti, jg&MORI, R&MORISAKI, N&YUNIS, K&VOGEL, JP*|*Development of criteria for identifying neonatal near-miss cases: analysis of two WHO multicountry cross-sectional studies*|*2014
SARTORELLI, DANIELA S.&BARBIERI, PATRÍCIA&Gleici da Silva Castro Perdoná*|*Fried food intake estimated by the multiple source method is associated with gestational weight gain*|*2014
Francisco Louzada&G. A. Pereira&M. M. Ferreira-Silva&V. F. Barbosa&H. Moraes-Souza&Gleici da Silva Castro Perdoná*|*Modeling without a gold standard: Stratification with stratum-dependent parameters*|*2014
Karen Braga Enes&Eduardo Barrere*|*Sistema de Apoio a Decisao para Avaliacao de indicadores para Bacharelados Interdisciplinares*|*2014
Fábio Levy Siqueira&Paulo Sérgio Muniz Silva*|*Transforming an enterprise model into a use case model in business process systems*|*2014
Adriana Cristina de Melo&Paulo Sérgio Muniz Silva*|*Repositorio para o rastreamento de requisitos funcionais derivados de regras de negocio*|*2014
WANG, Y.&Lucas Hermann Negri&KALINOWSKI, H. J.&Daniel dos Santos Matos&Gabriel Hermann Negri&Paterno, Aleksander*|*Hardware embedded fiber sensor interrogation system using intensive digital signal processing*|*2014
Victor Nunes Gil&Rafael Alves Paes de Oliveira&Márcio Eduardo Delamaro&Fátima de Loudes Santos Nunes*|*Extratores para oraculos de teste de sistemas texto-fala utilizando recuperacao de audio baseada em conteudo*|*2014
